trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1176-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar2.wav","Gamma",90,"guitar","1190-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi","1176-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi",3
2,"1170-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar12.wav","Gamma",0,"guitar","1190-sin-37.5Hz-ninety.avi","1176-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi",3
3,"1177-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar24.wav","Gamma",0,"guitar","1177-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi","1190-sin-37.5Hz-ninety.avi","1176-sin-37.5Hz-ninety.avi",1
4,"1015-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch10.wav","Gamma",180,"orch","1002-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1014-sin-37.5Hz-ninety.avi","1016-sin-37.5Hz-ninety.avi",2
5,"1016-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch13.wav","Gamma",270,"orch","1002-sin-37.5Hz-ninety.avi","1014-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1016-sin-37.5Hz-ninety.avi",4
6,"1014-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch15.wav","Gamma",270,"orch","1002-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1014-sin-37.5Hz-ninety.avi","1016-sin-37.5Hz-ninety.avi",3
7,"1040-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth22.wav","Theta",0,"synth","1040-sin-4Hz-ninety.avi","1027-sin-4Hz-ninety.avi","1039-sin-4Hz-ninety.avi","1033-sin-4Hz-ninety.avi",1
8,"1033-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth5.wav","Theta",180,"synth","1040-sin-4Hz-ninety.avi","1027-sin-4Hz-ninety.avi","1039-sin-4Hz-ninety.avi","1033-sin-4Hz-ninety.avi",4
9,"1190-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar3.wav","Gamma",90,"guitar","1176-sin-37.5Hz-ninety.avi","1190-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi",2
10,"1027-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth17.wav","Theta",180,"synth","1027-sin-4Hz-ninety.avi","1033-sin-4Hz-ninety.avi","1039-sin-4Hz-ninety.avi","1040-sin-4Hz-ninety.avi",1
11,"1039-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth20.wav","Theta",0,"synth","1039-sin-4Hz-ninety.avi","1033-sin-4Hz-ninety.avi","1040-sin-4Hz-ninety.avi","1027-sin-4Hz-ninety.avi",1
12,"1002-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch7.wav","Gamma",180,"orch","1014-sin-37.5Hz-ninety.avi","1002-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1016-sin-37.5Hz-ninety.avi",2
