trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1088-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic18.wav","Theta",180,"acoustic","1082-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi","1094-sin-4Hz-ninety.avi","1088-sin-4Hz-ninety.avi",4
2,"1078-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic25.wav","Theta",0,"acoustic","1088-sin-4Hz-ninety.avi","1082-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi","1094-sin-4Hz-ninety.avi",3
3,"1094-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1082-sin-4Hz-ninety.avi","1088-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi","1094-sin-4Hz-ninety.avi",4
4,"1048-sin-37.5Hz-ninety.avi","zero","sin-zero-synth24.wav","Gamma",0,"synth","1042-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi","1031-sin-37.5Hz-ninety.avi","1048-sin-37.5Hz-ninety.avi",4
5,"1069-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann13.wav","Gamma",270,"yann","1066-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1069-sin-37.5Hz-ninety.avi",4
6,"1031-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth1.wav","Gamma",90,"synth","1042-sin-37.5Hz-ninety.avi","1031-sin-37.5Hz-ninety.avi","1048-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi",2
7,"1082-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic20.wav","Theta",0,"acoustic","1082-sin-4Hz-ninety.avi","1094-sin-4Hz-ninety.avi","1088-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi",1
8,"1030-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth4.wav","Gamma",90,"synth","1042-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi","1048-sin-37.5Hz-ninety.avi","1031-sin-37.5Hz-ninety.avi",2
9,"1063-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann7.wav","Gamma",180,"yann","1066-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1069-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi",2
10,"1042-sin-37.5Hz-ninety.avi","zero","sin-zero-synth12.wav","Gamma",0,"synth","1030-sin-37.5Hz-ninety.avi","1048-sin-37.5Hz-ninety.avi","1031-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi",4
11,"1066-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann9.wav","Gamma",180,"yann","1063-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1069-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi",4
12,"1055-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann15.wav","Gamma",270,"yann","1063-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1069-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi",2
