trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1110-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth12.wav","Gamma",270,"synth","1110-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1101-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi",1
2,"1095-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch21.wav","Gamma",90,"orch","1095-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1086-sin-37.5Hz-ninety.avi","1078-sin-37.5Hz-ninety.avi",1
3,"1102-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth17.wav","Gamma",180,"synth","1102-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi","1101-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi",1
4,"1086-sin-37.5Hz-ninety.avi","zero","sin-zero-orch13.wav","Gamma",0,"orch","1078-sin-37.5Hz-ninety.avi","1095-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1086-sin-37.5Hz-ninety.avi",4
5,"1101-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth18.wav","Gamma",180,"synth","1102-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi","1101-sin-37.5Hz-ninety.avi",4
6,"1078-sin-37.5Hz-ninety.avi","zero","sin-zero-orch15.wav","Gamma",0,"orch","1090-sin-37.5Hz-ninety.avi","1078-sin-37.5Hz-ninety.avi","1086-sin-37.5Hz-ninety.avi","1095-sin-37.5Hz-ninety.avi",2
7,"1123-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann4.wav","Theta",0,"yann","1128-sin-4Hz-ninety.avi","1134-sin-4Hz-ninety.avi","1123-sin-4Hz-ninety.avi","1124-sin-4Hz-ninety.avi",3
8,"1090-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch22.wav","Gamma",90,"orch","1086-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1095-sin-37.5Hz-ninety.avi","1078-sin-37.5Hz-ninety.avi",2
9,"1134-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann8.wav","Theta",180,"yann","1134-sin-4Hz-ninety.avi","1128-sin-4Hz-ninety.avi","1124-sin-4Hz-ninety.avi","1123-sin-4Hz-ninety.avi",1
10,"1097-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth24.wav","Gamma",270,"synth","1102-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1101-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi",2
11,"1124-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann10.wav","Theta",180,"yann","1124-sin-4Hz-ninety.avi","1128-sin-4Hz-ninety.avi","1134-sin-4Hz-ninety.avi","1123-sin-4Hz-ninety.avi",1
12,"1128-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1128-sin-4Hz-ninety.avi","1123-sin-4Hz-ninety.avi","1124-sin-4Hz-ninety.avi","1134-sin-4Hz-ninety.avi",1
