trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1129-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep9.wav","Gamma",90,"ep","1131-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi",3
2,"1167-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar15.wav","Gamma",180,"guitar","1167-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi",1
3,"1122-sin-37.5Hz-ninety.avi","zero","sin-zero-ep4.wav","Gamma",0,"ep","1131-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi",4
4,"1163-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar20.wav","Gamma",270,"guitar","1154-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1167-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi",4
5,"1174-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch","1184-sin-4Hz-ninety.avi","1173-sin-4Hz-ninety.avi","1188-sin-4Hz-ninety.avi","1174-sin-4Hz-ninety.avi",4
6,"1131-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep7.wav","Gamma",90,"ep","1131-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi",1
7,"1154-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar13.wav","Gamma",180,"guitar","1148-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1167-sin-37.5Hz-ninety.avi",2
8,"1140-sin-37.5Hz-ninety.avi","zero","sin-zero-ep2.wav","Gamma",0,"ep","1129-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1131-sin-37.5Hz-ninety.avi",2
9,"1173-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch12.wav","Theta",180,"orch","1188-sin-4Hz-ninety.avi","1174-sin-4Hz-ninety.avi","1184-sin-4Hz-ninety.avi","1173-sin-4Hz-ninety.avi",4
10,"1188-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch5.wav","Theta",0,"orch","1188-sin-4Hz-ninety.avi","1174-sin-4Hz-ninety.avi","1173-sin-4Hz-ninety.avi","1184-sin-4Hz-ninety.avi",1
11,"1148-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar22.wav","Gamma",270,"guitar","1167-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi",4
12,"1184-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch17.wav","Theta",0,"orch","1188-sin-4Hz-ninety.avi","1173-sin-4Hz-ninety.avi","1174-sin-4Hz-ninety.avi","1184-sin-4Hz-ninety.avi",4
