trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1046-sin-37.5Hz-ninety.avi","zero","sin-zero-yann5.wav","Gamma",0,"yann","1046-sin-37.5Hz-ninety.avi","1028-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi","1048-sin-37.5Hz-ninety.avi",1
2,"1067-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic8.wav","Gamma",270,"acoustic","1067-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1056-sin-37.5Hz-ninety.avi","1049-sin-37.5Hz-ninety.avi",1
3,"1049-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic2.wav","Gamma",180,"acoustic","1049-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1067-sin-37.5Hz-ninety.avi","1056-sin-37.5Hz-ninety.avi",1
4,"1089-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir13.wav","Theta",0,"choir","1089-sin-4Hz-ninety.avi","1093-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1084-sin-4Hz-ninety.avi",1
5,"1093-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir20.wav","Theta",180,"choir","1091-sin-4Hz-ninety.avi","1093-sin-4Hz-ninety.avi","1089-sin-4Hz-ninety.avi","1084-sin-4Hz-ninety.avi",2
6,"1033-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann23.wav","Gamma",90,"yann","1028-sin-37.5Hz-ninety.avi","1046-sin-37.5Hz-ninety.avi","1048-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi",4
7,"1048-sin-37.5Hz-ninety.avi","zero","sin-zero-yann6.wav","Gamma",0,"yann","1048-sin-37.5Hz-ninety.avi","1046-sin-37.5Hz-ninety.avi","1028-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi",1
8,"1072-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic9.wav","Gamma",270,"acoustic","1049-sin-37.5Hz-ninety.avi","1056-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1067-sin-37.5Hz-ninety.avi",3
9,"1028-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann24.wav","Gamma",90,"yann","1046-sin-37.5Hz-ninety.avi","1048-sin-37.5Hz-ninety.avi","1028-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi",3
10,"1056-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic4.wav","Gamma",180,"acoustic","1056-sin-37.5Hz-ninety.avi","1067-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1049-sin-37.5Hz-ninety.avi",1
11,"1091-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir22.wav","Theta",180,"choir","1084-sin-4Hz-ninety.avi","1089-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1093-sin-4Hz-ninety.avi",3
12,"1084-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir16.wav","Theta",0,"choir","1091-sin-4Hz-ninety.avi","1084-sin-4Hz-ninety.avi","1089-sin-4Hz-ninety.avi","1093-sin-4Hz-ninety.avi",2
