trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1153-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar20.wav","Theta",180,"guitar","1168-sin-4Hz-ninety.avi","1162-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1153-sin-4Hz-ninety.avi",4
2,"1143-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep2.wav","Gamma",180,"ep","1143-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi","1137-sin-37.5Hz-ninety.avi",1
3,"1162-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar22.wav","Theta",180,"guitar","1162-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1153-sin-4Hz-ninety.avi",1
4,"1120-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar24.wav","Gamma",90,"dar","1098-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1118-sin-37.5Hz-ninety.avi",3
5,"1117-sin-37.5Hz-ninety.avi","zero","sin-zero-dar6.wav","Gamma",0,"dar","1118-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi",3
6,"1134-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep4.wav","Gamma",180,"ep","1134-sin-37.5Hz-ninety.avi","1137-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi",1
7,"1122-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep8.wav","Gamma",270,"ep","1134-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1137-sin-37.5Hz-ninety.avi",2
8,"1098-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar23.wav","Gamma",90,"dar","1120-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1118-sin-37.5Hz-ninety.avi",2
9,"1150-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar15.wav","Theta",0,"guitar","1150-sin-4Hz-ninety.avi","1162-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi","1153-sin-4Hz-ninety.avi",1
10,"1168-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar14.wav","Theta",0,"guitar","1150-sin-4Hz-ninety.avi","1162-sin-4Hz-ninety.avi","1153-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi",4
11,"1137-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep7.wav","Gamma",270,"ep","1137-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi",1
12,"1118-sin-37.5Hz-ninety.avi","zero","sin-zero-dar17.wav","Gamma",0,"dar","1118-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi",1
