trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1074-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir1.wav","Gamma",180,"choir","1087-sin-37.5Hz-ninety.avi","1074-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi",2
2,"1065-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic23.wav","Gamma",90,"acoustic","1059-sin-37.5Hz-ninety.avi","1064-sin-37.5Hz-ninety.avi","1051-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi",4
3,"1096-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir9.wav","Gamma",270,"choir","1074-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi",4
4,"1101-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1100-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi","1116-sin-4Hz-ninety.avi",2
5,"1100-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar15.wav","Theta",0,"dar","1112-sin-4Hz-ninety.avi","1116-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi","1100-sin-4Hz-ninety.avi",4
6,"1087-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir4.wav","Gamma",180,"choir","1082-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi","1074-sin-37.5Hz-ninety.avi",3
7,"1112-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar21.wav","Theta",180,"dar","1112-sin-4Hz-ninety.avi","1116-sin-4Hz-ninety.avi","1100-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi",1
8,"1064-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic18.wav","Gamma",0,"acoustic","1065-sin-37.5Hz-ninety.avi","1051-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi","1064-sin-37.5Hz-ninety.avi",4
9,"1051-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic5.wav","Gamma",0,"acoustic","1064-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi","1051-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi",3
10,"1082-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir7.wav","Gamma",270,"choir","1087-sin-37.5Hz-ninety.avi","1074-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi",4
11,"1059-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic11.wav","Gamma",90,"acoustic","1059-sin-37.5Hz-ninety.avi","1064-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi","1051-sin-37.5Hz-ninety.avi",1
12,"1116-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar16.wav","Theta",0,"dar","1101-sin-4Hz-ninety.avi","1116-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi","1100-sin-4Hz-ninety.avi",2
