trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1054-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch2.wav","Theta",180,"orch","1054-sin-4Hz-ninety.avi","1058-sin-4Hz-ninety.avi","1067-sin-4Hz-ninety.avi","1071-sin-4Hz-ninety.avi",1
2,"1033-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar20.wav","Gamma",180,"guitar","1047-sin-37.5Hz-ninety.avi","1027-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi",3
3,"1007-sin-37.5Hz-ninety.avi","zero","sin-zero-ep9.wav","Gamma",0,"ep","1007-sin-37.5Hz-ninety.avi","1009-sin-37.5Hz-ninety.avi","1012-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi",1
4,"1067-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch12.wav","Theta",0,"orch","1058-sin-4Hz-ninety.avi","1054-sin-4Hz-ninety.avi","1067-sin-4Hz-ninety.avi","1071-sin-4Hz-ninety.avi",3
5,"1042-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar17.wav","Gamma",270,"guitar","1027-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi",3
6,"1009-sin-37.5Hz-ninety.avi","zero","sin-zero-ep10.wav","Gamma",0,"ep","1009-sin-37.5Hz-ninety.avi","1012-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi",1
7,"1058-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch4.wav","Theta",180,"orch","1054-sin-4Hz-ninety.avi","1067-sin-4Hz-ninety.avi","1071-sin-4Hz-ninety.avi","1058-sin-4Hz-ninety.avi",4
8,"1047-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar21.wav","Gamma",180,"guitar","1042-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi","1027-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi",4
9,"1071-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch11.wav","Theta",0,"orch","1054-sin-4Hz-ninety.avi","1071-sin-4Hz-ninety.avi","1067-sin-4Hz-ninety.avi","1058-sin-4Hz-ninety.avi",2
10,"1015-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep13.wav","Gamma",90,"ep","1015-sin-37.5Hz-ninety.avi","1012-sin-37.5Hz-ninety.avi","1009-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi",1
11,"1027-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar6.wav","Gamma",270,"guitar","1027-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi",1
12,"1012-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep14.wav","Gamma",90,"ep","1007-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1012-sin-37.5Hz-ninety.avi","1009-sin-37.5Hz-ninety.avi",3
