trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1101-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth18.wav","Theta",0,"synth","1098-sin-4Hz-ninety.avi","1120-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi","1103-sin-4Hz-ninety.avi",3
2,"1058-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar4.wav","Gamma",0,"guitar","1066-sin-37.5Hz-ninety.avi","1058-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi",2
3,"1103-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth17.wav","Theta",0,"synth","1103-sin-4Hz-ninety.avi","1120-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi","1098-sin-4Hz-ninety.avi",1
4,"1074-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch19.wav","Gamma",270,"orch","1075-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1074-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi",3
5,"1087-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch20.wav","Gamma",270,"orch","1075-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1074-sin-37.5Hz-ninety.avi",2
6,"1098-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth11.wav","Theta",180,"synth","1103-sin-4Hz-ninety.avi","1120-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi","1098-sin-4Hz-ninety.avi",4
7,"1090-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch14.wav","Gamma",180,"orch","1087-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1074-sin-37.5Hz-ninety.avi","1075-sin-37.5Hz-ninety.avi",2
8,"1062-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar9.wav","Gamma",90,"guitar","1066-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi","1058-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi",4
9,"1075-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch16.wav","Gamma",180,"orch","1074-sin-37.5Hz-ninety.avi","1075-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi",2
10,"1066-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar3.wav","Gamma",0,"guitar","1058-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi",3
11,"1120-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth12.wav","Theta",180,"synth","1103-sin-4Hz-ninety.avi","1120-sin-4Hz-ninety.avi","1098-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi",2
12,"1065-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar7.wav","Gamma",90,"guitar","1065-sin-37.5Hz-ninety.avi","1058-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi",1
