trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1190-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir21.wav","Gamma",270,"choir","1170-sin-37.5Hz-ninety.avi","1183-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1190-sin-37.5Hz-ninety.avi",4
2,"1007-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar18.wav","Theta",0,"dar","1007-sin-4Hz-ninety.avi","1018-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi","1019-sin-4Hz-ninety.avi",1
3,"1156-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic10.wav","Gamma",90,"acoustic","1156-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1155-sin-37.5Hz-ninety.avi",1
4,"1015-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar5.wav","Theta",0,"dar","1015-sin-4Hz-ninety.avi","1018-sin-4Hz-ninety.avi","1019-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi",1
5,"1146-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic1.wav","Gamma",0,"acoustic","1154-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1155-sin-37.5Hz-ninety.avi",3
6,"1170-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir14.wav","Gamma",180,"choir","1190-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1183-sin-37.5Hz-ninety.avi",2
7,"1018-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar23.wav","Theta",180,"dar","1018-sin-4Hz-ninety.avi","1019-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi",1
8,"1019-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar11.wav","Theta",180,"dar","1018-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi","1019-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi",3
9,"1183-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir16.wav","Gamma",180,"choir","1190-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi","1183-sin-37.5Hz-ninety.avi",4
10,"1155-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic8.wav","Gamma",90,"acoustic","1155-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi",1
11,"1186-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir19.wav","Gamma",270,"choir","1190-sin-37.5Hz-ninety.avi","1183-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi",4
12,"1154-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic3.wav","Gamma",0,"acoustic","1156-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1155-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi",4
