trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1044-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep10.wav","Gamma",90,"ep","1041-sin-37.5Hz-ninety.avi","1036-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1044-sin-37.5Hz-ninety.avi",4
2,"1072-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar21.wav","Gamma",270,"guitar","1050-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1051-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi",2
3,"1036-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep8.wav","Gamma",90,"ep","1042-sin-37.5Hz-ninety.avi","1044-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi","1036-sin-37.5Hz-ninety.avi",4
4,"1050-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar15.wav","Gamma",180,"guitar","1072-sin-37.5Hz-ninety.avi","1051-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi",4
5,"1042-sin-37.5Hz-ninety.avi","zero","sin-zero-ep3.wav","Gamma",0,"ep","1044-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1036-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi",2
6,"1096-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch11.wav","Theta",180,"orch","1094-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi","1096-sin-4Hz-ninety.avi","1085-sin-4Hz-ninety.avi",3
7,"1094-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch5.wav","Theta",0,"orch","1096-sin-4Hz-ninety.avi","1094-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi","1085-sin-4Hz-ninety.avi",2
8,"1041-sin-37.5Hz-ninety.avi","zero","sin-zero-ep4.wav","Gamma",0,"ep","1041-sin-37.5Hz-ninety.avi","1036-sin-37.5Hz-ninety.avi","1044-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi",1
9,"1085-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1094-sin-4Hz-ninety.avi","1085-sin-4Hz-ninety.avi","1096-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi",2
10,"1052-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar22.wav","Gamma",270,"guitar","1072-sin-37.5Hz-ninety.avi","1051-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi",4
11,"1078-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch","1078-sin-4Hz-ninety.avi","1094-sin-4Hz-ninety.avi","1096-sin-4Hz-ninety.avi","1085-sin-4Hz-ninety.avi",1
12,"1051-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar16.wav","Gamma",180,"guitar","1052-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1051-sin-37.5Hz-ninety.avi",4
