trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1084-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann1.wav","Theta",0,"yann","1091-sin-4Hz-ninety.avi","1092-sin-4Hz-ninety.avi","1077-sin-4Hz-ninety.avi","1084-sin-4Hz-ninety.avi",4
2,"1092-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann7.wav","Theta",180,"yann","1077-sin-4Hz-ninety.avi","1084-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1092-sin-4Hz-ninety.avi",4
3,"1032-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch20.wav","Gamma",90,"orch","1032-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi","1038-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi",1
4,"1041-sin-37.5Hz-ninety.avi","zero","sin-zero-orch16.wav","Gamma",0,"orch","1038-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi","1032-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi",4
5,"1040-sin-37.5Hz-ninety.avi","zero","sin-zero-orch13.wav","Gamma",0,"orch","1038-sin-37.5Hz-ninety.avi","1032-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi",3
6,"1062-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth18.wav","Gamma",180,"synth","1070-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi",4
7,"1070-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth12.wav","Gamma",270,"synth","1062-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi",3
8,"1091-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann4.wav","Theta",0,"yann","1077-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1092-sin-4Hz-ninety.avi","1084-sin-4Hz-ninety.avi",2
9,"1055-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth6.wav","Gamma",180,"synth","1062-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi",3
10,"1057-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth23.wav","Gamma",270,"synth","1055-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi",3
11,"1038-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch21.wav","Gamma",90,"orch","1038-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi","1032-sin-37.5Hz-ninety.avi",1
12,"1077-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann10.wav","Theta",180,"yann","1092-sin-4Hz-ninety.avi","1084-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1077-sin-4Hz-ninety.avi",4
