trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1164-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic15.wav","Gamma",180,"acoustic","1164-sin-37.5Hz-ninety.avi","1157-sin-37.5Hz-ninety.avi","1162-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi",1
2,"1169-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir12.wav","Theta",180,"choir","1180-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi","1169-sin-4Hz-ninety.avi",4
3,"1143-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann9.wav","Gamma",90,"yann","1136-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi",4
4,"1135-sin-37.5Hz-ninety.avi","zero","sin-zero-yann1.wav","Gamma",0,"yann","1136-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi",2
5,"1136-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann10.wav","Gamma",90,"yann","1136-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi",1
6,"1181-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir23.wav","Theta",180,"choir","1172-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi","1169-sin-4Hz-ninety.avi","1180-sin-4Hz-ninety.avi",2
7,"1147-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic19.wav","Gamma",270,"acoustic","1162-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi","1157-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi",2
8,"1180-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir5.wav","Theta",0,"choir","1169-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi","1180-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi",3
9,"1162-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic25.wav","Gamma",270,"acoustic","1164-sin-37.5Hz-ninety.avi","1157-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi","1162-sin-37.5Hz-ninety.avi",4
10,"1132-sin-37.5Hz-ninety.avi","zero","sin-zero-yann2.wav","Gamma",0,"yann","1135-sin-37.5Hz-ninety.avi","1136-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi",4
11,"1172-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir17.wav","Theta",0,"choir","1169-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi","1180-sin-4Hz-ninety.avi",2
12,"1157-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic14.wav","Gamma",180,"acoustic","1157-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi","1162-sin-37.5Hz-ninety.avi",1
