trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1049-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir3.wav","Theta",180,"choir","1069-sin-4Hz-ninety.avi","1056-sin-4Hz-ninety.avi","1071-sin-4Hz-ninety.avi","1049-sin-4Hz-ninety.avi",4
2,"1069-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir2.wav","Theta",180,"choir","1071-sin-4Hz-ninety.avi","1049-sin-4Hz-ninety.avi","1069-sin-4Hz-ninety.avi","1056-sin-4Hz-ninety.avi",3
3,"1045-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic17.wav","Gamma",270,"acoustic","1042-sin-37.5Hz-ninety.avi","1027-sin-37.5Hz-ninety.avi","1037-sin-37.5Hz-ninety.avi","1045-sin-37.5Hz-ninety.avi",4
4,"1016-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann15.wav","Gamma",90,"yann","1016-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1002-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi",1
5,"1071-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir23.wav","Theta",0,"choir","1056-sin-4Hz-ninety.avi","1049-sin-4Hz-ninety.avi","1069-sin-4Hz-ninety.avi","1071-sin-4Hz-ninety.avi",4
6,"1002-sin-37.5Hz-ninety.avi","zero","sin-zero-yann10.wav","Gamma",0,"yann","1024-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1002-sin-37.5Hz-ninety.avi","1016-sin-37.5Hz-ninety.avi",3
7,"1027-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic19.wav","Gamma",180,"acoustic","1045-sin-37.5Hz-ninety.avi","1037-sin-37.5Hz-ninety.avi","1027-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi",3
8,"1056-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir24.wav","Theta",0,"choir","1049-sin-4Hz-ninety.avi","1056-sin-4Hz-ninety.avi","1071-sin-4Hz-ninety.avi","1069-sin-4Hz-ninety.avi",2
9,"1042-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic18.wav","Gamma",270,"acoustic","1045-sin-37.5Hz-ninety.avi","1037-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1027-sin-37.5Hz-ninety.avi",3
10,"1037-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic20.wav","Gamma",180,"acoustic","1027-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1045-sin-37.5Hz-ninety.avi","1037-sin-37.5Hz-ninety.avi",4
11,"1011-sin-37.5Hz-ninety.avi","zero","sin-zero-yann8.wav","Gamma",0,"yann","1024-sin-37.5Hz-ninety.avi","1016-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1002-sin-37.5Hz-ninety.avi",3
12,"1024-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann16.wav","Gamma",90,"yann","1011-sin-37.5Hz-ninety.avi","1016-sin-37.5Hz-ninety.avi","1002-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi",4
