trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1179-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth2.wav","Theta",180,"synth","1180-sin-4Hz-ninety.avi","1177-sin-4Hz-ninety.avi","1185-sin-4Hz-ninety.avi","1179-sin-4Hz-ninety.avi",4
2,"1177-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth23.wav","Theta",0,"synth","1177-sin-4Hz-ninety.avi","1180-sin-4Hz-ninety.avi","1179-sin-4Hz-ninety.avi","1185-sin-4Hz-ninety.avi",1
3,"1148-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch22.wav","Gamma",180,"orch","1161-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1151-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi",2
4,"1142-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar7.wav","Gamma",0,"guitar","1141-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi",3
5,"1151-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch17.wav","Gamma",270,"orch","1151-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi","1161-sin-37.5Hz-ninety.avi",1
6,"1185-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1180-sin-4Hz-ninety.avi","1185-sin-4Hz-ninety.avi","1177-sin-4Hz-ninety.avi","1179-sin-4Hz-ninety.avi",2
7,"1141-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar15.wav","Gamma",90,"guitar","1143-sin-37.5Hz-ninety.avi","1141-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi",2
8,"1143-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar16.wav","Gamma",90,"guitar","1141-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi",2
9,"1123-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar10.wav","Gamma",0,"guitar","1143-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1141-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi",4
10,"1164-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch19.wav","Gamma",180,"orch","1151-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi","1161-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi",2
11,"1161-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch6.wav","Gamma",270,"orch","1148-sin-37.5Hz-ninety.avi","1151-sin-37.5Hz-ninety.avi","1161-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi",3
12,"1180-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth3.wav","Theta",180,"synth","1180-sin-4Hz-ninety.avi","1185-sin-4Hz-ninety.avi","1177-sin-4Hz-ninety.avi","1179-sin-4Hz-ninety.avi",1
