trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1053-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth6.wav","Theta",0,"synth","1057-sin-4Hz-ninety.avi","1053-sin-4Hz-ninety.avi","1049-sin-4Hz-ninety.avi","1065-sin-4Hz-ninety.avi",2
2,"1001-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar1.wav","Gamma",0,"guitar","1019-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1001-sin-37.5Hz-ninety.avi","1005-sin-37.5Hz-ninety.avi",3
3,"1065-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth","1065-sin-4Hz-ninety.avi","1053-sin-4Hz-ninety.avi","1049-sin-4Hz-ninety.avi","1057-sin-4Hz-ninety.avi",1
4,"1005-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar3.wav","Gamma",0,"guitar","1019-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1005-sin-37.5Hz-ninety.avi","1001-sin-37.5Hz-ninety.avi",3
5,"1043-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch21.wav","Gamma",270,"orch","1043-sin-37.5Hz-ninety.avi","1034-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi","1031-sin-37.5Hz-ninety.avi",1
6,"1004-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar7.wav","Gamma",90,"guitar","1004-sin-37.5Hz-ninety.avi","1001-sin-37.5Hz-ninety.avi","1019-sin-37.5Hz-ninety.avi","1005-sin-37.5Hz-ninety.avi",1
7,"1049-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth","1053-sin-4Hz-ninety.avi","1057-sin-4Hz-ninety.avi","1049-sin-4Hz-ninety.avi","1065-sin-4Hz-ninety.avi",3
8,"1040-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch16.wav","Gamma",180,"orch","1034-sin-37.5Hz-ninety.avi","1031-sin-37.5Hz-ninety.avi","1043-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi",4
9,"1031-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch19.wav","Gamma",270,"orch","1034-sin-37.5Hz-ninety.avi","1031-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi","1043-sin-37.5Hz-ninety.avi",2
10,"1057-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth17.wav","Theta",0,"synth","1065-sin-4Hz-ninety.avi","1053-sin-4Hz-ninety.avi","1049-sin-4Hz-ninety.avi","1057-sin-4Hz-ninety.avi",4
11,"1034-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch14.wav","Gamma",180,"orch","1031-sin-37.5Hz-ninety.avi","1034-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi","1043-sin-37.5Hz-ninety.avi",2
12,"1019-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar10.wav","Gamma",90,"guitar","1004-sin-37.5Hz-ninety.avi","1001-sin-37.5Hz-ninety.avi","1005-sin-37.5Hz-ninety.avi","1019-sin-37.5Hz-ninety.avi",4
