trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1171-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep13.wav","Gamma",180,"ep","1171-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi","1178-sin-37.5Hz-ninety.avi",1
2,"1152-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar8.wav","Gamma",90,"dar","1156-sin-37.5Hz-ninety.avi","1152-sin-37.5Hz-ninety.avi","1167-sin-37.5Hz-ninety.avi","1150-sin-37.5Hz-ninety.avi",2
3,"1007-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar6.wav","Theta",0,"guitar","1018-sin-4Hz-ninety.avi","1012-sin-4Hz-ninety.avi","1003-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi",4
4,"1150-sin-37.5Hz-ninety.avi","zero","sin-zero-dar3.wav","Gamma",0,"dar","1152-sin-37.5Hz-ninety.avi","1150-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1167-sin-37.5Hz-ninety.avi",2
5,"1156-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar10.wav","Gamma",90,"dar","1156-sin-37.5Hz-ninety.avi","1167-sin-37.5Hz-ninety.avi","1152-sin-37.5Hz-ninety.avi","1150-sin-37.5Hz-ninety.avi",1
6,"1178-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep16.wav","Gamma",180,"ep","1177-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi","1178-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi",3
7,"1189-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep19.wav","Gamma",270,"ep","1189-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi","1178-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi",1
8,"1003-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1007-sin-4Hz-ninety.avi","1018-sin-4Hz-ninety.avi","1003-sin-4Hz-ninety.avi","1012-sin-4Hz-ninety.avi",3
9,"1167-sin-37.5Hz-ninety.avi","zero","sin-zero-dar4.wav","Gamma",0,"dar","1150-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1152-sin-37.5Hz-ninety.avi","1167-sin-37.5Hz-ninety.avi",4
10,"1177-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep22.wav","Gamma",270,"ep","1171-sin-37.5Hz-ninety.avi","1178-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi",4
11,"1012-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar23.wav","Theta",180,"guitar","1012-sin-4Hz-ninety.avi","1003-sin-4Hz-ninety.avi","1018-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi",1
12,"1018-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar17.wav","Theta",0,"guitar","1007-sin-4Hz-ninety.avi","1003-sin-4Hz-ninety.avi","1018-sin-4Hz-ninety.avi","1012-sin-4Hz-ninety.avi",3
