trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1138-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch21.wav","Gamma",270,"orch","1131-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi","1127-sin-37.5Hz-ninety.avi",3
2,"1127-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch16.wav","Gamma",180,"orch","1131-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi","1127-sin-37.5Hz-ninety.avi",4
3,"1118-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar8.wav","Gamma",90,"guitar","1116-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1118-sin-37.5Hz-ninety.avi","1112-sin-37.5Hz-ninety.avi",3
4,"1126-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch22.wav","Gamma",270,"orch","1127-sin-37.5Hz-ninety.avi","1131-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi",3
5,"1097-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar2.wav","Gamma",0,"guitar","1118-sin-37.5Hz-ninety.avi","1112-sin-37.5Hz-ninety.avi","1116-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi",4
6,"1154-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth24.wav","Theta",180,"synth","1158-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi","1154-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi",3
7,"1116-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar9.wav","Gamma",90,"guitar","1118-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1116-sin-37.5Hz-ninety.avi","1112-sin-37.5Hz-ninety.avi",3
8,"1150-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth23.wav","Theta",180,"synth","1158-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi","1154-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi",4
9,"1158-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth18.wav","Theta",0,"synth","1150-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi","1158-sin-4Hz-ninety.avi","1154-sin-4Hz-ninety.avi",3
10,"1152-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth6.wav","Theta",0,"synth","1152-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1154-sin-4Hz-ninety.avi","1158-sin-4Hz-ninety.avi",1
11,"1131-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch14.wav","Gamma",180,"orch","1138-sin-37.5Hz-ninety.avi","1131-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1127-sin-37.5Hz-ninety.avi",2
12,"1112-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar1.wav","Gamma",0,"guitar","1116-sin-37.5Hz-ninety.avi","1112-sin-37.5Hz-ninety.avi","1118-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi",2
