trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1180-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann12.wav","Theta",180,"yann","1176-sin-4Hz-ninety.avi","1180-sin-4Hz-ninety.avi","1178-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi",2
2,"1147-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth15.wav","Gamma",180,"synth","1149-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi","1155-sin-37.5Hz-ninety.avi",3
3,"1176-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann23.wav","Theta",180,"yann","1176-sin-4Hz-ninety.avi","1180-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi","1178-sin-4Hz-ninety.avi",1
4,"1124-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch8.wav","Gamma",90,"orch","1133-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1124-sin-37.5Hz-ninety.avi",4
5,"1133-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch10.wav","Gamma",90,"orch","1124-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi",4
6,"1181-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann6.wav","Theta",0,"yann","1178-sin-4Hz-ninety.avi","1180-sin-4Hz-ninety.avi","1176-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi",4
7,"1144-sin-37.5Hz-ninety.avi","zero","sin-zero-orch2.wav","Gamma",0,"orch","1144-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1124-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi",1
8,"1149-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth16.wav","Gamma",180,"synth","1155-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi","1149-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi",3
9,"1142-sin-37.5Hz-ninety.avi","zero","sin-zero-orch3.wav","Gamma",0,"orch","1124-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi",4
10,"1163-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth22.wav","Gamma",270,"synth","1147-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1155-sin-37.5Hz-ninety.avi","1149-sin-37.5Hz-ninety.avi",2
11,"1155-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth20.wav","Gamma",270,"synth","1163-sin-37.5Hz-ninety.avi","1155-sin-37.5Hz-ninety.avi","1149-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi",2
12,"1178-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann17.wav","Theta",0,"yann","1181-sin-4Hz-ninety.avi","1178-sin-4Hz-ninety.avi","1180-sin-4Hz-ninety.avi","1176-sin-4Hz-ninety.avi",2
