trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1046-sin-37.5Hz-ninety.avi","zero","sin-zero-dar8.wav","Gamma",0,"dar","1047-sin-37.5Hz-ninety.avi","1028-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi","1046-sin-37.5Hz-ninety.avi",4
2,"1073-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar3.wav","Theta",180,"guitar","1078-sin-4Hz-ninety.avi","1073-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1089-sin-4Hz-ninety.avi",2
3,"1049-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep17.wav","Gamma",270,"ep","1049-sin-37.5Hz-ninety.avi","1054-sin-37.5Hz-ninety.avi","1056-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi",1
4,"1054-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep21.wav","Gamma",180,"ep","1049-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi","1054-sin-37.5Hz-ninety.avi","1056-sin-37.5Hz-ninety.avi",3
5,"1047-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar13.wav","Gamma",90,"dar","1041-sin-37.5Hz-ninety.avi","1046-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi","1028-sin-37.5Hz-ninety.avi",3
6,"1056-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep18.wav","Gamma",270,"ep","1049-sin-37.5Hz-ninety.avi","1056-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi","1054-sin-37.5Hz-ninety.avi",2
7,"1089-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar11.wav","Theta",0,"guitar","1073-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi","1089-sin-4Hz-ninety.avi",4
8,"1065-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep20.wav","Gamma",180,"ep","1056-sin-37.5Hz-ninety.avi","1054-sin-37.5Hz-ninety.avi","1049-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi",4
9,"1078-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar24.wav","Theta",0,"guitar","1091-sin-4Hz-ninety.avi","1073-sin-4Hz-ninety.avi","1089-sin-4Hz-ninety.avi","1078-sin-4Hz-ninety.avi",4
10,"1091-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar1.wav","Theta",180,"guitar","1078-sin-4Hz-ninety.avi","1073-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1089-sin-4Hz-ninety.avi",3
11,"1028-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar15.wav","Gamma",90,"dar","1046-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi","1028-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi",3
12,"1041-sin-37.5Hz-ninety.avi","zero","sin-zero-dar7.wav","Gamma",0,"dar","1028-sin-37.5Hz-ninety.avi","1046-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi","1041-sin-37.5Hz-ninety.avi",4
