trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1185-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic1.wav","Gamma",90,"acoustic","1186-sin-37.5Hz-ninety.avi","1187-sin-37.5Hz-ninety.avi","1185-sin-37.5Hz-ninety.avi","1191-sin-37.5Hz-ninety.avi",3
2,"1034-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar6.wav","Theta",180,"dar","1032-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi","1030-sin-4Hz-ninety.avi",2
3,"1030-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar18.wav","Theta",180,"dar","1030-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi","1032-sin-4Hz-ninety.avi",1
4,"1191-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic2.wav","Gamma",90,"acoustic","1187-sin-37.5Hz-ninety.avi","1185-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1191-sin-37.5Hz-ninety.avi",4
5,"1019-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir10.wav","Gamma",180,"choir","1019-sin-37.5Hz-ninety.avi","1005-sin-37.5Hz-ninety.avi","1014-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi",1
6,"1005-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir14.wav","Gamma",270,"choir","1019-sin-37.5Hz-ninety.avi","1014-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi","1005-sin-37.5Hz-ninety.avi",4
7,"1025-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar21.wav","Theta",0,"dar","1030-sin-4Hz-ninety.avi","1032-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi",3
8,"1014-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir9.wav","Gamma",180,"choir","1014-sin-37.5Hz-ninety.avi","1019-sin-37.5Hz-ninety.avi","1005-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi",1
9,"1032-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar22.wav","Theta",0,"dar","1025-sin-4Hz-ninety.avi","1030-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1032-sin-4Hz-ninety.avi",4
10,"1187-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic12.wav","Gamma",0,"acoustic","1186-sin-37.5Hz-ninety.avi","1191-sin-37.5Hz-ninety.avi","1185-sin-37.5Hz-ninety.avi","1187-sin-37.5Hz-ninety.avi",4
11,"1186-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic23.wav","Gamma",0,"acoustic","1187-sin-37.5Hz-ninety.avi","1185-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1191-sin-37.5Hz-ninety.avi",3
12,"1007-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir13.wav","Gamma",270,"choir","1014-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi","1005-sin-37.5Hz-ninety.avi","1019-sin-37.5Hz-ninety.avi",2
