trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1140-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar7.wav","Gamma",180,"guitar","1140-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi",1
2,"1156-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch19.wav","Theta",0,"orch","1160-sin-4Hz-ninety.avi","1167-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi","1156-sin-4Hz-ninety.avi",4
3,"1122-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar13.wav","Gamma",270,"guitar","1133-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi",3
4,"1100-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep2.wav","Gamma",90,"ep","1100-sin-37.5Hz-ninety.avi","1107-sin-37.5Hz-ninety.avi","1108-sin-37.5Hz-ninety.avi","1115-sin-37.5Hz-ninety.avi",1
5,"1133-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar16.wav","Gamma",270,"guitar","1140-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi",3
6,"1123-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar9.wav","Gamma",180,"guitar","1123-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi",1
7,"1167-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch18.wav","Theta",180,"orch","1167-sin-4Hz-ninety.avi","1156-sin-4Hz-ninety.avi","1160-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi",1
8,"1108-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep1.wav","Gamma",90,"ep","1115-sin-37.5Hz-ninety.avi","1100-sin-37.5Hz-ninety.avi","1107-sin-37.5Hz-ninety.avi","1108-sin-37.5Hz-ninety.avi",4
9,"1115-sin-37.5Hz-ninety.avi","zero","sin-zero-ep12.wav","Gamma",0,"ep","1115-sin-37.5Hz-ninety.avi","1108-sin-37.5Hz-ninety.avi","1100-sin-37.5Hz-ninety.avi","1107-sin-37.5Hz-ninety.avi",1
10,"1160-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch5.wav","Theta",180,"orch","1152-sin-4Hz-ninety.avi","1156-sin-4Hz-ninety.avi","1160-sin-4Hz-ninety.avi","1167-sin-4Hz-ninety.avi",3
11,"1152-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch20.wav","Theta",0,"orch","1160-sin-4Hz-ninety.avi","1156-sin-4Hz-ninety.avi","1167-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi",4
12,"1107-sin-37.5Hz-ninety.avi","zero","sin-zero-ep23.wav","Gamma",0,"ep","1108-sin-37.5Hz-ninety.avi","1115-sin-37.5Hz-ninety.avi","1100-sin-37.5Hz-ninety.avi","1107-sin-37.5Hz-ninety.avi",4
