trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1080-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep14.wav","Gamma",180,"ep","1076-sin-37.5Hz-ninety.avi","1081-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi",4
2,"1101-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar18.wav","Theta",0,"guitar","1104-sin-4Hz-ninety.avi","1113-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi","1103-sin-4Hz-ninety.avi",3
3,"1104-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar17.wav","Theta",0,"guitar","1104-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi","1113-sin-4Hz-ninety.avi","1103-sin-4Hz-ninety.avi",1
4,"1103-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar11.wav","Theta",180,"guitar","1101-sin-4Hz-ninety.avi","1103-sin-4Hz-ninety.avi","1104-sin-4Hz-ninety.avi","1113-sin-4Hz-ninety.avi",2
5,"1057-sin-37.5Hz-ninety.avi","zero","sin-zero-dar2.wav","Gamma",0,"dar","1057-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi","1067-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi",1
6,"1063-sin-37.5Hz-ninety.avi","zero","sin-zero-dar4.wav","Gamma",0,"dar","1050-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1067-sin-37.5Hz-ninety.avi",2
7,"1067-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar10.wav","Gamma",90,"dar","1067-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi",1
8,"1113-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar24.wav","Theta",180,"guitar","1104-sin-4Hz-ninety.avi","1101-sin-4Hz-ninety.avi","1113-sin-4Hz-ninety.avi","1103-sin-4Hz-ninety.avi",3
9,"1081-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep22.wav","Gamma",270,"ep","1076-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi","1081-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi",3
10,"1087-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep19.wav","Gamma",270,"ep","1081-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi","1076-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi",4
11,"1050-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar9.wav","Gamma",90,"dar","1057-sin-37.5Hz-ninety.avi","1067-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi",3
12,"1076-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep15.wav","Gamma",180,"ep","1081-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi","1076-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi",3
