trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1020-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar21.wav","Gamma",270,"guitar","1006-sin-37.5Hz-ninety.avi","1020-sin-37.5Hz-ninety.avi","1008-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi",2
2,"1184-sin-37.5Hz-ninety.avi","zero","sin-zero-ep1.wav","Gamma",0,"ep","1191-sin-37.5Hz-ninety.avi","1184-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1176-sin-37.5Hz-ninety.avi",2
3,"1032-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch17.wav","Theta",0,"orch","1032-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi","1036-sin-4Hz-ninety.avi","1048-sin-4Hz-ninety.avi",1
4,"1191-sin-37.5Hz-ninety.avi","zero","sin-zero-ep3.wav","Gamma",0,"ep","1191-sin-37.5Hz-ninety.avi","1184-sin-37.5Hz-ninety.avi","1176-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi",1
5,"1008-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar14.wav","Gamma",180,"guitar","1008-sin-37.5Hz-ninety.avi","1020-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi",1
6,"1047-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch23.wav","Theta",180,"orch","1036-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi","1048-sin-4Hz-ninety.avi","1032-sin-4Hz-ninety.avi",2
7,"1024-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar22.wav","Gamma",270,"guitar","1024-sin-37.5Hz-ninety.avi","1008-sin-37.5Hz-ninety.avi","1020-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi",1
8,"1036-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch6.wav","Theta",0,"orch","1047-sin-4Hz-ninety.avi","1048-sin-4Hz-ninety.avi","1032-sin-4Hz-ninety.avi","1036-sin-4Hz-ninety.avi",4
9,"1048-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch24.wav","Theta",180,"orch","1047-sin-4Hz-ninety.avi","1048-sin-4Hz-ninety.avi","1032-sin-4Hz-ninety.avi","1036-sin-4Hz-ninety.avi",2
10,"1186-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep9.wav","Gamma",90,"ep","1191-sin-37.5Hz-ninety.avi","1176-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1184-sin-37.5Hz-ninety.avi",3
11,"1176-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep7.wav","Gamma",90,"ep","1184-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1191-sin-37.5Hz-ninety.avi","1176-sin-37.5Hz-ninety.avi",4
12,"1006-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar13.wav","Gamma",180,"guitar","1024-sin-37.5Hz-ninety.avi","1008-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi","1020-sin-37.5Hz-ninety.avi",3
