trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1179-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep21.wav","Gamma",270,"ep","1183-sin-37.5Hz-ninety.avi","1188-sin-37.5Hz-ninety.avi","1179-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi",3
2,"1148-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar7.wav","Gamma",90,"dar","1148-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi",1
3,"1188-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep15.wav","Gamma",180,"ep","1179-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1183-sin-37.5Hz-ninety.avi","1188-sin-37.5Hz-ninety.avi",4
4,"1183-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep20.wav","Gamma",270,"ep","1179-sin-37.5Hz-ninety.avi","1188-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1183-sin-37.5Hz-ninety.avi",4
5,"1192-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep14.wav","Gamma",180,"ep","1188-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1179-sin-37.5Hz-ninety.avi","1183-sin-37.5Hz-ninety.avi",2
6,"1146-sin-37.5Hz-ninety.avi","zero","sin-zero-dar1.wav","Gamma",0,"dar","1148-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi",4
7,"1009-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar11.wav","Theta",180,"guitar","1017-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi","1009-sin-4Hz-ninety.avi","1023-sin-4Hz-ninety.avi",3
8,"1015-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar12.wav","Theta",180,"guitar","1017-sin-4Hz-ninety.avi","1009-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi","1023-sin-4Hz-ninety.avi",3
9,"1017-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar5.wav","Theta",0,"guitar","1017-sin-4Hz-ninety.avi","1023-sin-4Hz-ninety.avi","1009-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi",1
10,"1163-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar9.wav","Gamma",90,"dar","1148-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi",4
11,"1023-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar18.wav","Theta",0,"guitar","1017-sin-4Hz-ninety.avi","1009-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi","1023-sin-4Hz-ninety.avi",4
12,"1154-sin-37.5Hz-ninety.avi","zero","sin-zero-dar2.wav","Gamma",0,"dar","1163-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1154-sin-37.5Hz-ninety.avi",4
