trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1169-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep19.wav","Theta",180,"ep","1182-sin-4Hz-ninety.avi","1169-sin-4Hz-ninety.avi","1171-sin-4Hz-ninety.avi","1190-sin-4Hz-ninety.avi",2
2,"1139-sin-37.5Hz-ninety.avi","zero","sin-zero-choir6.wav","Gamma",0,"choir","1127-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1139-sin-37.5Hz-ninety.avi","1124-sin-37.5Hz-ninety.avi",3
3,"1127-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir11.wav","Gamma",90,"choir","1124-sin-37.5Hz-ninety.avi","1139-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1127-sin-37.5Hz-ninety.avi",4
4,"1166-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar9.wav","Gamma",270,"dar","1156-sin-37.5Hz-ninety.avi","1150-sin-37.5Hz-ninety.avi","1161-sin-37.5Hz-ninety.avi","1166-sin-37.5Hz-ninety.avi",4
5,"1182-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep14.wav","Theta",0,"ep","1169-sin-4Hz-ninety.avi","1190-sin-4Hz-ninety.avi","1182-sin-4Hz-ninety.avi","1171-sin-4Hz-ninety.avi",3
6,"1124-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir23.wav","Gamma",90,"choir","1127-sin-37.5Hz-ninety.avi","1139-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1124-sin-37.5Hz-ninety.avi",4
7,"1156-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar8.wav","Gamma",270,"dar","1156-sin-37.5Hz-ninety.avi","1150-sin-37.5Hz-ninety.avi","1166-sin-37.5Hz-ninety.avi","1161-sin-37.5Hz-ninety.avi",1
8,"1190-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep15.wav","Theta",0,"ep","1190-sin-4Hz-ninety.avi","1169-sin-4Hz-ninety.avi","1171-sin-4Hz-ninety.avi","1182-sin-4Hz-ninety.avi",1
9,"1171-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep20.wav","Theta",180,"ep","1190-sin-4Hz-ninety.avi","1171-sin-4Hz-ninety.avi","1182-sin-4Hz-ninety.avi","1169-sin-4Hz-ninety.avi",2
10,"1132-sin-37.5Hz-ninety.avi","zero","sin-zero-choir18.wav","Gamma",0,"choir","1124-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1127-sin-37.5Hz-ninety.avi","1139-sin-37.5Hz-ninety.avi",2
11,"1150-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar1.wav","Gamma",180,"dar","1161-sin-37.5Hz-ninety.avi","1166-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1150-sin-37.5Hz-ninety.avi",4
12,"1161-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar2.wav","Gamma",180,"dar","1166-sin-37.5Hz-ninety.avi","1150-sin-37.5Hz-ninety.avi","1161-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi",3
