trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1006-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic24.wav","Gamma",90,"acoustic","1015-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi","1014-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi",2
2,"1069-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar20.wav","Theta",180,"dar","1069-sin-4Hz-ninety.avi","1055-sin-4Hz-ninety.avi","1052-sin-4Hz-ninety.avi","1061-sin-4Hz-ninety.avi",1
3,"1052-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar14.wav","Theta",0,"dar","1069-sin-4Hz-ninety.avi","1052-sin-4Hz-ninety.avi","1055-sin-4Hz-ninety.avi","1061-sin-4Hz-ninety.avi",2
4,"1061-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar15.wav","Theta",0,"dar","1055-sin-4Hz-ninety.avi","1069-sin-4Hz-ninety.avi","1061-sin-4Hz-ninety.avi","1052-sin-4Hz-ninety.avi",3
5,"1014-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic23.wav","Gamma",90,"acoustic","1014-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi",1
6,"1029-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir1.wav","Gamma",180,"choir","1033-sin-37.5Hz-ninety.avi","1029-sin-37.5Hz-ninety.avi","1039-sin-37.5Hz-ninety.avi","1032-sin-37.5Hz-ninety.avi",2
7,"1015-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic6.wav","Gamma",0,"acoustic","1015-sin-37.5Hz-ninety.avi","1014-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi",1
8,"1022-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic5.wav","Gamma",0,"acoustic","1022-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1014-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi",1
9,"1032-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir2.wav","Gamma",180,"choir","1039-sin-37.5Hz-ninety.avi","1032-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi","1029-sin-37.5Hz-ninety.avi",2
10,"1033-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir8.wav","Gamma",270,"choir","1039-sin-37.5Hz-ninety.avi","1032-sin-37.5Hz-ninety.avi","1029-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi",4
11,"1055-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar22.wav","Theta",180,"dar","1055-sin-4Hz-ninety.avi","1061-sin-4Hz-ninety.avi","1052-sin-4Hz-ninety.avi","1069-sin-4Hz-ninety.avi",1
12,"1039-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir10.wav","Gamma",270,"choir","1029-sin-37.5Hz-ninety.avi","1039-sin-37.5Hz-ninety.avi","1032-sin-37.5Hz-ninety.avi","1033-sin-37.5Hz-ninety.avi",2
