trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1147-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic20.wav","Theta",180,"acoustic","1150-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi","1147-sin-4Hz-ninety.avi","1148-sin-4Hz-ninety.avi",3
2,"1168-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic16.wav","Theta",0,"acoustic","1148-sin-4Hz-ninety.avi","1147-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi",4
3,"1122-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann2.wav","Gamma",180,"yann","1133-sin-37.5Hz-ninety.avi","1136-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi",3
4,"1135-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann7.wav","Gamma",270,"yann","1136-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi",2
5,"1136-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann10.wav","Gamma",270,"yann","1136-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi",1
6,"1120-sin-37.5Hz-ninety.avi","zero","sin-zero-synth5.wav","Gamma",0,"synth","1113-sin-37.5Hz-ninety.avi","1104-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi",3
7,"1150-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic19.wav","Theta",180,"acoustic","1147-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1148-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi",2
8,"1104-sin-37.5Hz-ninety.avi","zero","sin-zero-synth6.wav","Gamma",0,"synth","1104-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1113-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi",1
9,"1113-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth23.wav","Gamma",90,"synth","1120-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1113-sin-37.5Hz-ninety.avi","1104-sin-37.5Hz-ninety.avi",3
10,"1148-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic13.wav","Theta",0,"acoustic","1147-sin-4Hz-ninety.avi","1148-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi",2
11,"1117-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth11.wav","Gamma",90,"synth","1104-sin-37.5Hz-ninety.avi","1113-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi",3
12,"1133-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann3.wav","Gamma",180,"yann","1122-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi","1136-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi",2
