trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1004-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch8.wav","Gamma",180,"orch","1022-sin-37.5Hz-ninety.avi","1020-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1008-sin-37.5Hz-ninety.avi",3
2,"1008-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch9.wav","Gamma",180,"orch","1020-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1008-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi",3
3,"1181-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar11.wav","Gamma",0,"guitar","1181-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1179-sin-37.5Hz-ninety.avi",1
4,"1034-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth21.wav","Theta",0,"synth","1037-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1046-sin-4Hz-ninety.avi",3
5,"1022-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch14.wav","Gamma",270,"orch","1020-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi","1008-sin-37.5Hz-ninety.avi",3
6,"1044-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth19.wav","Theta",0,"synth","1044-sin-4Hz-ninety.avi","1037-sin-4Hz-ninety.avi","1046-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi",1
7,"1046-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth6.wav","Theta",180,"synth","1046-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1037-sin-4Hz-ninety.avi",1
8,"1180-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar23.wav","Gamma",0,"guitar","1181-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1179-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi",2
9,"1179-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar1.wav","Gamma",90,"guitar","1179-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1181-sin-37.5Hz-ninety.avi",1
10,"1020-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch16.wav","Gamma",270,"orch","1008-sin-37.5Hz-ninety.avi","1020-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi",2
11,"1037-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth18.wav","Theta",180,"synth","1046-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1037-sin-4Hz-ninety.avi",4
12,"1192-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar4.wav","Gamma",90,"guitar","1181-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1179-sin-37.5Hz-ninety.avi",2
