trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1108-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar2.wav","Theta",0,"guitar","1108-sin-4Hz-ninety.avi","1117-sin-4Hz-ninety.avi","1103-sin-4Hz-ninety.avi","1111-sin-4Hz-ninety.avi",1
2,"1082-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep18.wav","Gamma",180,"ep","1093-sin-37.5Hz-ninety.avi","1089-sin-37.5Hz-ninety.avi","1076-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi",4
3,"1111-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar7.wav","Theta",180,"guitar","1108-sin-4Hz-ninety.avi","1111-sin-4Hz-ninety.avi","1117-sin-4Hz-ninety.avi","1103-sin-4Hz-ninety.avi",2
4,"1093-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep11.wav","Gamma",270,"ep","1076-sin-37.5Hz-ninety.avi","1089-sin-37.5Hz-ninety.avi","1093-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi",3
5,"1057-sin-37.5Hz-ninety.avi","zero","sin-zero-dar16.wav","Gamma",0,"dar","1050-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi",3
6,"1117-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar4.wav","Theta",0,"guitar","1103-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi","1117-sin-4Hz-ninety.avi","1111-sin-4Hz-ninety.avi",3
7,"1050-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar22.wav","Gamma",90,"dar","1055-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi",4
8,"1055-sin-37.5Hz-ninety.avi","zero","sin-zero-dar14.wav","Gamma",0,"dar","1050-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi",4
9,"1089-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep23.wav","Gamma",270,"ep","1076-sin-37.5Hz-ninety.avi","1093-sin-37.5Hz-ninety.avi","1089-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi",3
10,"1063-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar20.wav","Gamma",90,"dar","1050-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi",3
11,"1076-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep5.wav","Gamma",180,"ep","1093-sin-37.5Hz-ninety.avi","1076-sin-37.5Hz-ninety.avi","1089-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi",2
12,"1103-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar10.wav","Theta",180,"guitar","1117-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi","1111-sin-4Hz-ninety.avi","1103-sin-4Hz-ninety.avi",4
