trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1006-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann16.wav","Gamma",270,"yann","1022-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi","1010-sin-37.5Hz-ninety.avi",3
2,"1188-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth4.wav","Gamma",90,"synth","1174-sin-37.5Hz-ninety.avi","1188-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi","1173-sin-37.5Hz-ninety.avi",2
3,"1010-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann7.wav","Gamma",180,"yann","1006-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi","1010-sin-37.5Hz-ninety.avi",4
4,"1173-sin-37.5Hz-ninety.avi","zero","sin-zero-synth24.wav","Gamma",0,"synth","1188-sin-37.5Hz-ninety.avi","1173-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi","1174-sin-37.5Hz-ninety.avi",2
5,"1011-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann9.wav","Gamma",180,"yann","1011-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi","1010-sin-37.5Hz-ninety.avi",1
6,"1174-sin-37.5Hz-ninety.avi","zero","sin-zero-synth23.wav","Gamma",0,"synth","1173-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi","1188-sin-37.5Hz-ninety.avi","1174-sin-37.5Hz-ninety.avi",4
7,"1035-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic19.wav","Theta",0,"acoustic","1038-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi","1035-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi",3
8,"1022-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann14.wav","Gamma",270,"yann","1022-sin-37.5Hz-ninety.avi","1010-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi",1
9,"1038-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic5.wav","Theta",180,"acoustic","1035-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi","1038-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi",3
10,"1189-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth2.wav","Gamma",90,"synth","1189-sin-37.5Hz-ninety.avi","1174-sin-37.5Hz-ninety.avi","1188-sin-37.5Hz-ninety.avi","1173-sin-37.5Hz-ninety.avi",1
11,"1044-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic20.wav","Theta",0,"acoustic","1035-sin-4Hz-ninety.avi","1038-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi",3
12,"1025-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1038-sin-4Hz-ninety.avi","1035-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi",4
