trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1071-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep13.wav","Gamma",270,"ep","1071-sin-37.5Hz-ninety.avi","1061-sin-37.5Hz-ninety.avi","1058-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi",1
2,"1038-sin-37.5Hz-ninety.avi","zero","sin-zero-dar24.wav","Gamma",0,"dar","1040-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1038-sin-37.5Hz-ninety.avi","1029-sin-37.5Hz-ninety.avi",3
3,"1040-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar4.wav","Gamma",90,"dar","1029-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1038-sin-37.5Hz-ninety.avi","1040-sin-37.5Hz-ninety.avi",4
4,"1029-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar2.wav","Gamma",90,"dar","1040-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1029-sin-37.5Hz-ninety.avi","1038-sin-37.5Hz-ninety.avi",3
5,"1082-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar19.wav","Theta",0,"guitar","1080-sin-4Hz-ninety.avi","1085-sin-4Hz-ninety.avi","1082-sin-4Hz-ninety.avi","1076-sin-4Hz-ninety.avi",3
6,"1058-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep15.wav","Gamma",270,"ep","1061-sin-37.5Hz-ninety.avi","1058-sin-37.5Hz-ninety.avi","1071-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi",2
7,"1061-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep8.wav","Gamma",180,"ep","1071-sin-37.5Hz-ninety.avi","1061-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi","1058-sin-37.5Hz-ninety.avi",2
8,"1076-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar21.wav","Theta",0,"guitar","1082-sin-4Hz-ninety.avi","1080-sin-4Hz-ninety.avi","1076-sin-4Hz-ninety.avi","1085-sin-4Hz-ninety.avi",3
9,"1085-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar5.wav","Theta",180,"guitar","1085-sin-4Hz-ninety.avi","1076-sin-4Hz-ninety.avi","1082-sin-4Hz-ninety.avi","1080-sin-4Hz-ninety.avi",1
10,"1080-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar6.wav","Theta",180,"guitar","1080-sin-4Hz-ninety.avi","1082-sin-4Hz-ninety.avi","1085-sin-4Hz-ninety.avi","1076-sin-4Hz-ninety.avi",1
11,"1052-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep9.wav","Gamma",180,"ep","1058-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi","1071-sin-37.5Hz-ninety.avi","1061-sin-37.5Hz-ninety.avi",2
12,"1042-sin-37.5Hz-ninety.avi","zero","sin-zero-dar23.wav","Gamma",0,"dar","1040-sin-37.5Hz-ninety.avi","1042-sin-37.5Hz-ninety.avi","1029-sin-37.5Hz-ninety.avi","1038-sin-37.5Hz-ninety.avi",2
