trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1067-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch5.wav","Theta",180,"orch","1069-sin-4Hz-ninety.avi","1051-sin-4Hz-ninety.avi","1065-sin-4Hz-ninety.avi","1067-sin-4Hz-ninety.avi",4
2,"1035-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar9.wav","Gamma",180,"guitar","1047-sin-37.5Hz-ninety.avi","1037-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi","1035-sin-37.5Hz-ninety.avi",4
3,"1015-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep4.wav","Gamma",90,"ep","1012-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi",2
4,"1065-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch22.wav","Theta",0,"orch","1065-sin-4Hz-ninety.avi","1069-sin-4Hz-ninety.avi","1067-sin-4Hz-ninety.avi","1051-sin-4Hz-ninety.avi",1
5,"1037-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar8.wav","Gamma",180,"guitar","1035-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi","1037-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi",3
6,"1051-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch6.wav","Theta",180,"orch","1069-sin-4Hz-ninety.avi","1067-sin-4Hz-ninety.avi","1051-sin-4Hz-ninety.avi","1065-sin-4Hz-ninety.avi",3
7,"1047-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar15.wav","Gamma",270,"guitar","1030-sin-37.5Hz-ninety.avi","1037-sin-37.5Hz-ninety.avi","1035-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi",4
8,"1012-sin-37.5Hz-ninety.avi","zero","sin-zero-ep23.wav","Gamma",0,"ep","1015-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1012-sin-37.5Hz-ninety.avi",4
9,"1024-sin-37.5Hz-ninety.avi","zero","sin-zero-ep12.wav","Gamma",0,"ep","1012-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi",2
10,"1011-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep3.wav","Gamma",90,"ep","1011-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1015-sin-37.5Hz-ninety.avi","1012-sin-37.5Hz-ninety.avi",1
11,"1030-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar14.wav","Gamma",270,"guitar","1035-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi","1037-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi",4
12,"1069-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch19.wav","Theta",0,"orch","1065-sin-4Hz-ninety.avi","1067-sin-4Hz-ninety.avi","1069-sin-4Hz-ninety.avi","1051-sin-4Hz-ninety.avi",3
