trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1133-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic25.wav","Theta",0,"acoustic","1136-sin-4Hz-ninety.avi","1133-sin-4Hz-ninety.avi","1131-sin-4Hz-ninety.avi","1122-sin-4Hz-ninety.avi",2
2,"1073-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth3.wav","Gamma",90,"synth","1073-sin-37.5Hz-ninety.avi","1076-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi","1078-sin-37.5Hz-ninety.avi",1
3,"1136-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic17.wav","Theta",180,"acoustic","1136-sin-4Hz-ninety.avi","1131-sin-4Hz-ninety.avi","1122-sin-4Hz-ninety.avi","1133-sin-4Hz-ninety.avi",1
4,"1111-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann16.wav","Gamma",270,"yann","1109-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1105-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi",4
5,"1076-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth2.wav","Gamma",90,"synth","1076-sin-37.5Hz-ninety.avi","1078-sin-37.5Hz-ninety.avi","1073-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi",1
6,"1105-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann8.wav","Gamma",180,"yann","1117-sin-37.5Hz-ninety.avi","1109-sin-37.5Hz-ninety.avi","1105-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi",3
7,"1109-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann7.wav","Gamma",180,"yann","1105-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi","1109-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi",3
8,"1131-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic5.wav","Theta",180,"acoustic","1136-sin-4Hz-ninety.avi","1133-sin-4Hz-ninety.avi","1131-sin-4Hz-ninety.avi","1122-sin-4Hz-ninety.avi",3
9,"1078-sin-37.5Hz-ninety.avi","zero","sin-zero-synth11.wav","Gamma",0,"synth","1082-sin-37.5Hz-ninety.avi","1078-sin-37.5Hz-ninety.avi","1076-sin-37.5Hz-ninety.avi","1073-sin-37.5Hz-ninety.avi",2
10,"1117-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann14.wav","Gamma",270,"yann","1105-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1109-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi",2
11,"1122-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic19.wav","Theta",0,"acoustic","1131-sin-4Hz-ninety.avi","1133-sin-4Hz-ninety.avi","1122-sin-4Hz-ninety.avi","1136-sin-4Hz-ninety.avi",3
12,"1082-sin-37.5Hz-ninety.avi","zero","sin-zero-synth24.wav","Gamma",0,"synth","1076-sin-37.5Hz-ninety.avi","1082-sin-37.5Hz-ninety.avi","1078-sin-37.5Hz-ninety.avi","1073-sin-37.5Hz-ninety.avi",2
