trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1174-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar6.wav","Gamma",270,"guitar","1171-sin-37.5Hz-ninety.avi","1175-sin-37.5Hz-ninety.avi","1176-sin-37.5Hz-ninety.avi","1174-sin-37.5Hz-ninety.avi",4
2,"1171-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar20.wav","Gamma",180,"guitar","1176-sin-37.5Hz-ninety.avi","1175-sin-37.5Hz-ninety.avi","1174-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi",4
3,"1021-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch11.wav","Theta",0,"orch","1012-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi","1021-sin-4Hz-ninety.avi","1017-sin-4Hz-ninety.avi",3
4,"1012-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch23.wav","Theta",0,"orch","1012-sin-4Hz-ninety.avi","1021-sin-4Hz-ninety.avi","1017-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi",1
5,"1017-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch2.wav","Theta",180,"orch","1017-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi","1012-sin-4Hz-ninety.avi","1021-sin-4Hz-ninety.avi",1
6,"1165-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep13.wav","Gamma",90,"ep","1153-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1145-sin-37.5Hz-ninety.avi",2
7,"1145-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep14.wav","Gamma",90,"ep","1146-sin-37.5Hz-ninety.avi","1153-sin-37.5Hz-ninety.avi","1145-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi",3
8,"1153-sin-37.5Hz-ninety.avi","zero","sin-zero-ep10.wav","Gamma",0,"ep","1146-sin-37.5Hz-ninety.avi","1153-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1145-sin-37.5Hz-ninety.avi",2
9,"1176-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar19.wav","Gamma",180,"guitar","1176-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi","1175-sin-37.5Hz-ninety.avi","1174-sin-37.5Hz-ninety.avi",1
10,"1146-sin-37.5Hz-ninety.avi","zero","sin-zero-ep8.wav","Gamma",0,"ep","1153-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1145-sin-37.5Hz-ninety.avi",3
11,"1175-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar5.wav","Gamma",270,"guitar","1176-sin-37.5Hz-ninety.avi","1175-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi","1174-sin-37.5Hz-ninety.avi",2
12,"1007-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch1.wav","Theta",180,"orch","1012-sin-4Hz-ninety.avi","1007-sin-4Hz-ninety.avi","1021-sin-4Hz-ninety.avi","1017-sin-4Hz-ninety.avi",2
