trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1158-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep12.wav","Theta",0,"ep","1158-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi",1
2,"1168-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep1.wav","Theta",180,"ep","1158-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi",3
3,"1161-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep11.wav","Theta",0,"ep","1168-sin-4Hz-ninety.avi","1158-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi",3
4,"1117-sin-37.5Hz-ninety.avi","zero","sin-zero-choir8.wav","Gamma",0,"choir","1097-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1101-sin-37.5Hz-ninety.avi",2
5,"1101-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir13.wav","Gamma",90,"choir","1098-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1101-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi",3
6,"1098-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir15.wav","Gamma",90,"choir","1101-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi",4
7,"1137-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar22.wav","Gamma",180,"dar","1125-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1137-sin-37.5Hz-ninety.avi",4
8,"1097-sin-37.5Hz-ninety.avi","zero","sin-zero-choir7.wav","Gamma",0,"choir","1097-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1101-sin-37.5Hz-ninety.avi",1
9,"1143-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar5.wav","Gamma",270,"dar","1137-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi",3
10,"1140-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar17.wav","Gamma",270,"dar","1140-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi","1137-sin-37.5Hz-ninety.avi",1
11,"1150-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep4.wav","Theta",180,"ep","1150-sin-4Hz-ninety.avi","1158-sin-4Hz-ninety.avi","1168-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi",1
12,"1125-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar19.wav","Gamma",180,"dar","1143-sin-37.5Hz-ninety.avi","1140-sin-37.5Hz-ninety.avi","1137-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi",4
