trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1024-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch19.wav","Gamma",180,"orch","1022-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1002-sin-37.5Hz-ninety.avi",3
2,"1044-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth11.wav","Theta",0,"synth","1044-sin-4Hz-ninety.avi","1032-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi","1033-sin-4Hz-ninety.avi",1
3,"1002-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch17.wav","Gamma",270,"orch","1002-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi",1
4,"1172-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar7.wav","Gamma",0,"guitar","1170-sin-37.5Hz-ninety.avi","1172-sin-37.5Hz-ninety.avi","1179-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi",2
5,"1179-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar16.wav","Gamma",90,"guitar","1189-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi","1172-sin-37.5Hz-ninety.avi","1179-sin-37.5Hz-ninety.avi",4
6,"1170-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar13.wav","Gamma",90,"guitar","1179-sin-37.5Hz-ninety.avi","1172-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi",4
7,"1022-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch22.wav","Gamma",180,"orch","1011-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi","1002-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi",2
8,"1189-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar8.wav","Gamma",0,"guitar","1179-sin-37.5Hz-ninety.avi","1170-sin-37.5Hz-ninety.avi","1189-sin-37.5Hz-ninety.avi","1172-sin-37.5Hz-ninety.avi",3
9,"1033-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth1.wav","Theta",180,"synth","1032-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi","1033-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi",3
10,"1025-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth24.wav","Theta",0,"synth","1032-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi","1033-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi",2
11,"1032-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth2.wav","Theta",180,"synth","1032-sin-4Hz-ninety.avi","1033-sin-4Hz-ninety.avi","1025-sin-4Hz-ninety.avi","1044-sin-4Hz-ninety.avi",1
12,"1011-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch6.wav","Gamma",270,"orch","1024-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1022-sin-37.5Hz-ninety.avi","1002-sin-37.5Hz-ninety.avi",2
