trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1055-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann22.wav","Gamma",180,"yann","1072-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi",4
2,"1030-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth15.wav","Gamma",90,"synth","1047-sin-37.5Hz-ninety.avi","1043-sin-37.5Hz-ninety.avi","1036-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi",4
3,"1036-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth14.wav","Gamma",90,"synth","1043-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi","1036-sin-37.5Hz-ninety.avi",4
4,"1072-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann19.wav","Gamma",180,"yann","1072-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi",1
5,"1091-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic24.wav","Theta",0,"acoustic","1088-sin-4Hz-ninety.avi","1079-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1076-sin-4Hz-ninety.avi",3
6,"1043-sin-37.5Hz-ninety.avi","zero","sin-zero-synth9.wav","Gamma",0,"synth","1043-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi","1036-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi",1
7,"1076-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic1.wav","Theta",180,"acoustic","1091-sin-4Hz-ninety.avi","1088-sin-4Hz-ninety.avi","1076-sin-4Hz-ninety.avi","1079-sin-4Hz-ninety.avi",3
8,"1047-sin-37.5Hz-ninety.avi","zero","sin-zero-synth10.wav","Gamma",0,"synth","1036-sin-37.5Hz-ninety.avi","1030-sin-37.5Hz-ninety.avi","1047-sin-37.5Hz-ninety.avi","1043-sin-37.5Hz-ninety.avi",3
9,"1088-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic12.wav","Theta",0,"acoustic","1079-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1088-sin-4Hz-ninety.avi","1076-sin-4Hz-ninety.avi",3
10,"1062-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann5.wav","Gamma",270,"yann","1070-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi",4
11,"1079-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic4.wav","Theta",180,"acoustic","1079-sin-4Hz-ninety.avi","1091-sin-4Hz-ninety.avi","1076-sin-4Hz-ninety.avi","1088-sin-4Hz-ninety.avi",1
12,"1070-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann17.wav","Gamma",270,"yann","1055-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi",2
