trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1017-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth18.wav","Gamma",180,"synth","1013-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1017-sin-37.5Hz-ninety.avi",4
2,"1186-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch22.wav","Gamma",90,"orch","1182-sin-37.5Hz-ninety.avi","1169-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi",4
3,"1042-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann8.wav","Theta",180,"yann","1037-sin-4Hz-ninety.avi","1036-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi","1042-sin-4Hz-ninety.avi",4
4,"1024-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth24.wav","Gamma",270,"synth","1013-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1017-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi",4
5,"1047-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann7.wav","Theta",180,"yann","1047-sin-4Hz-ninety.avi","1036-sin-4Hz-ninety.avi","1042-sin-4Hz-ninety.avi","1037-sin-4Hz-ninety.avi",1
6,"1037-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann4.wav","Theta",0,"yann","1037-sin-4Hz-ninety.avi","1036-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi","1042-sin-4Hz-ninety.avi",1
7,"1013-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth6.wav","Gamma",180,"synth","1024-sin-37.5Hz-ninety.avi","1013-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1017-sin-37.5Hz-ninety.avi",2
8,"1036-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann3.wav","Theta",0,"yann","1036-sin-4Hz-ninety.avi","1037-sin-4Hz-ninety.avi","1042-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi",1
9,"1192-sin-37.5Hz-ninety.avi","zero","sin-zero-orch14.wav","Gamma",0,"orch","1186-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1169-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi",2
10,"1011-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth12.wav","Gamma",270,"synth","1013-sin-37.5Hz-ninety.avi","1011-sin-37.5Hz-ninety.avi","1024-sin-37.5Hz-ninety.avi","1017-sin-37.5Hz-ninety.avi",2
11,"1182-sin-37.5Hz-ninety.avi","zero","sin-zero-orch16.wav","Gamma",0,"orch","1182-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1169-sin-37.5Hz-ninety.avi",1
12,"1169-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch20.wav","Gamma",90,"orch","1169-sin-37.5Hz-ninety.avi","1192-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi",1
