trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1186-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic2.wav","Gamma",270,"acoustic","1186-sin-37.5Hz-ninety.avi","1190-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi",1
2,"1171-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic1.wav","Gamma",270,"acoustic","1182-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi","1190-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi",2
3,"1015-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir9.wav","Theta",0,"choir","1004-sin-4Hz-ninety.avi","1006-sin-4Hz-ninety.avi","1011-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi",4
4,"1182-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic11.wav","Gamma",180,"acoustic","1171-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi","1190-sin-37.5Hz-ninety.avi",3
5,"1159-sin-37.5Hz-ninety.avi","zero","sin-zero-yann19.wav","Gamma",0,"yann","1158-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1159-sin-37.5Hz-ninety.avi",4
6,"1011-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir16.wav","Theta",180,"choir","1015-sin-4Hz-ninety.avi","1006-sin-4Hz-ninety.avi","1011-sin-4Hz-ninety.avi","1004-sin-4Hz-ninety.avi",3
7,"1004-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir10.wav","Theta",0,"choir","1006-sin-4Hz-ninety.avi","1004-sin-4Hz-ninety.avi","1011-sin-4Hz-ninety.avi","1015-sin-4Hz-ninety.avi",2
8,"1165-sin-37.5Hz-ninety.avi","zero","sin-zero-yann21.wav","Gamma",0,"yann","1159-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1158-sin-37.5Hz-ninety.avi",2
9,"1006-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir15.wav","Theta",180,"choir","1015-sin-4Hz-ninety.avi","1004-sin-4Hz-ninety.avi","1011-sin-4Hz-ninety.avi","1006-sin-4Hz-ninety.avi",4
10,"1190-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic23.wav","Gamma",180,"acoustic","1190-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi",1
11,"1156-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann17.wav","Gamma",90,"yann","1156-sin-37.5Hz-ninety.avi","1159-sin-37.5Hz-ninety.avi","1158-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi",1
12,"1158-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann18.wav","Gamma",90,"yann","1158-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1159-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi",1
