trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1080-sin-37.5Hz-ninety.avi","zero","sin-zero-dar22.wav","Gamma",0,"dar","1080-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi","1095-sin-37.5Hz-ninety.avi","1079-sin-37.5Hz-ninety.avi",1
2,"1107-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep3.wav","Gamma",270,"ep","1107-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1109-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi",1
3,"1085-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar5.wav","Gamma",90,"dar","1079-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi","1095-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi",2
4,"1098-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep24.wav","Gamma",180,"ep","1109-sin-37.5Hz-ninety.avi","1107-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi",4
5,"1128-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1140-sin-4Hz-ninety.avi","1141-sin-4Hz-ninety.avi","1128-sin-4Hz-ninety.avi","1136-sin-4Hz-ninety.avi",3
6,"1136-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar15.wav","Theta",180,"guitar","1140-sin-4Hz-ninety.avi","1128-sin-4Hz-ninety.avi","1136-sin-4Hz-ninety.avi","1141-sin-4Hz-ninety.avi",3
7,"1079-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar18.wav","Gamma",90,"dar","1080-sin-37.5Hz-ninety.avi","1095-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi","1079-sin-37.5Hz-ninety.avi",4
8,"1140-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar16.wav","Theta",180,"guitar","1136-sin-4Hz-ninety.avi","1141-sin-4Hz-ninety.avi","1128-sin-4Hz-ninety.avi","1140-sin-4Hz-ninety.avi",4
9,"1109-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep1.wav","Gamma",270,"ep","1109-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1107-sin-37.5Hz-ninety.avi",1
10,"1141-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar7.wav","Theta",0,"guitar","1136-sin-4Hz-ninety.avi","1128-sin-4Hz-ninety.avi","1141-sin-4Hz-ninety.avi","1140-sin-4Hz-ninety.avi",3
11,"1095-sin-37.5Hz-ninety.avi","zero","sin-zero-dar20.wav","Gamma",0,"dar","1085-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi","1095-sin-37.5Hz-ninety.avi","1079-sin-37.5Hz-ninety.avi",3
12,"1102-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep12.wav","Gamma",180,"ep","1098-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi","1109-sin-37.5Hz-ninety.avi","1107-sin-37.5Hz-ninety.avi",2
