trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1120-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann2.wav","Gamma",90,"yann","1110-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1106-sin-37.5Hz-ninety.avi",3
2,"1106-sin-37.5Hz-ninety.avi","zero","sin-zero-yann12.wav","Gamma",0,"yann","1106-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi",1
3,"1161-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir17.wav","Theta",180,"choir","1145-sin-4Hz-ninety.avi","1157-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1156-sin-4Hz-ninety.avi",3
4,"1143-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic7.wav","Gamma",180,"acoustic","1143-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1141-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi",1
5,"1141-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic16.wav","Gamma",270,"acoustic","1143-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi","1141-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi",3
6,"1102-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann1.wav","Gamma",90,"yann","1106-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi",4
7,"1110-sin-37.5Hz-ninety.avi","zero","sin-zero-yann23.wav","Gamma",0,"yann","1120-sin-37.5Hz-ninety.avi","1102-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi","1106-sin-37.5Hz-ninety.avi",3
8,"1145-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir22.wav","Theta",0,"choir","1157-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1156-sin-4Hz-ninety.avi","1145-sin-4Hz-ninety.avi",4
9,"1134-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic8.wav","Gamma",180,"acoustic","1141-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi",2
10,"1126-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic13.wav","Gamma",270,"acoustic","1141-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi",4
11,"1157-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir5.wav","Theta",180,"choir","1145-sin-4Hz-ninety.avi","1157-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1156-sin-4Hz-ninety.avi",2
12,"1156-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir21.wav","Theta",0,"choir","1145-sin-4Hz-ninety.avi","1156-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1157-sin-4Hz-ninety.avi",2
