trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1171-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar13.wav","Gamma",270,"dar","1181-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi",4
2,"1186-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar10.wav","Gamma",180,"dar","1181-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi",4
3,"1018-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep21.wav","Theta",0,"ep","1020-sin-4Hz-ninety.avi","1018-sin-4Hz-ninety.avi","1006-sin-4Hz-ninety.avi","1019-sin-4Hz-ninety.avi",2
4,"1019-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep18.wav","Theta",180,"ep","1019-sin-4Hz-ninety.avi","1018-sin-4Hz-ninety.avi","1020-sin-4Hz-ninety.avi","1006-sin-4Hz-ninety.avi",1
5,"1146-sin-37.5Hz-ninety.avi","zero","sin-zero-choir23.wav","Gamma",0,"choir","1146-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi","1159-sin-37.5Hz-ninety.avi","1152-sin-37.5Hz-ninety.avi",1
6,"1164-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir2.wav","Gamma",90,"choir","1146-sin-37.5Hz-ninety.avi","1159-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi","1152-sin-37.5Hz-ninety.avi",3
7,"1152-sin-37.5Hz-ninety.avi","zero","sin-zero-choir24.wav","Gamma",0,"choir","1164-sin-37.5Hz-ninety.avi","1152-sin-37.5Hz-ninety.avi","1159-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi",2
8,"1180-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-dar15.wav","Gamma",270,"dar","1186-sin-37.5Hz-ninety.avi","1181-sin-37.5Hz-ninety.avi","1171-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi",4
9,"1181-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-dar8.wav","Gamma",180,"dar","1171-sin-37.5Hz-ninety.avi","1181-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi",2
10,"1020-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-ep17.wav","Theta",180,"ep","1020-sin-4Hz-ninety.avi","1019-sin-4Hz-ninety.avi","1006-sin-4Hz-ninety.avi","1018-sin-4Hz-ninety.avi",1
11,"1159-sin-37.5Hz-ninety.avi","ninety","sin-ninety-choir4.wav","Gamma",90,"choir","1159-sin-37.5Hz-ninety.avi","1164-sin-37.5Hz-ninety.avi","1146-sin-37.5Hz-ninety.avi","1152-sin-37.5Hz-ninety.avi",1
12,"1006-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-ep22.wav","Theta",0,"ep","1018-sin-4Hz-ninety.avi","1006-sin-4Hz-ninety.avi","1020-sin-4Hz-ninety.avi","1019-sin-4Hz-ninety.avi",2
