trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1034-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic16.wav","Theta",180,"acoustic","1045-sin-4Hz-ninety.avi","1029-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1040-sin-4Hz-ninety.avi",3
2,"1029-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic7.wav","Theta",0,"acoustic","1029-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1040-sin-4Hz-ninety.avi","1045-sin-4Hz-ninety.avi",1
3,"1177-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth18.wav","Gamma",90,"synth","1190-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi","1172-sin-37.5Hz-ninety.avi",3
4,"1190-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth6.wav","Gamma",90,"synth","1190-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1172-sin-37.5Hz-ninety.avi",1
5,"1045-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic10.wav","Theta",0,"acoustic","1029-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1040-sin-4Hz-ninety.avi","1045-sin-4Hz-ninety.avi",4
6,"1040-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic13.wav","Theta",180,"acoustic","1040-sin-4Hz-ninety.avi","1029-sin-4Hz-ninety.avi","1034-sin-4Hz-ninety.avi","1045-sin-4Hz-ninety.avi",1
7,"1006-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann3.wav","Gamma",270,"yann","1006-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi","1009-sin-37.5Hz-ninety.avi","1017-sin-37.5Hz-ninety.avi",1
8,"1186-sin-37.5Hz-ninety.avi","zero","sin-zero-synth20.wav","Gamma",0,"synth","1177-sin-37.5Hz-ninety.avi","1190-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1172-sin-37.5Hz-ninety.avi",3
9,"1007-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann12.wav","Gamma",180,"yann","1006-sin-37.5Hz-ninety.avi","1017-sin-37.5Hz-ninety.avi","1009-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi",4
10,"1172-sin-37.5Hz-ninety.avi","zero","sin-zero-synth22.wav","Gamma",0,"synth","1172-sin-37.5Hz-ninety.avi","1186-sin-37.5Hz-ninety.avi","1190-sin-37.5Hz-ninety.avi","1177-sin-37.5Hz-ninety.avi",1
11,"1017-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann4.wav","Gamma",270,"yann","1007-sin-37.5Hz-ninety.avi","1017-sin-37.5Hz-ninety.avi","1009-sin-37.5Hz-ninety.avi","1006-sin-37.5Hz-ninety.avi",2
12,"1009-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann23.wav","Gamma",180,"yann","1006-sin-37.5Hz-ninety.avi","1017-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi","1009-sin-37.5Hz-ninety.avi",4
