trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1126-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar3.wav","Gamma",270,"guitar","1126-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi",1
2,"1143-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar12.wav","Gamma",180,"guitar","1144-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi",2
3,"1105-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep18.wav","Gamma",90,"ep","1117-sin-37.5Hz-ninety.avi","1106-sin-37.5Hz-ninety.avi","1105-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi",3
4,"1160-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch16.wav","Theta",180,"orch","1160-sin-4Hz-ninety.avi","1145-sin-4Hz-ninety.avi","1166-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi",1
5,"1097-sin-37.5Hz-ninety.avi","zero","sin-zero-ep20.wav","Gamma",0,"ep","1105-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1106-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi",4
6,"1117-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep5.wav","Gamma",90,"ep","1105-sin-37.5Hz-ninety.avi","1106-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi",3
7,"1145-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch15.wav","Theta",180,"orch","1150-sin-4Hz-ninety.avi","1145-sin-4Hz-ninety.avi","1166-sin-4Hz-ninety.avi","1160-sin-4Hz-ninety.avi",2
8,"1166-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch7.wav","Theta",0,"orch","1145-sin-4Hz-ninety.avi","1160-sin-4Hz-ninety.avi","1166-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi",3
9,"1121-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar4.wav","Gamma",270,"guitar","1143-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi",3
10,"1144-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar11.wav","Gamma",180,"guitar","1126-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1143-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi",2
11,"1150-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch9.wav","Theta",0,"orch","1150-sin-4Hz-ninety.avi","1160-sin-4Hz-ninety.avi","1145-sin-4Hz-ninety.avi","1166-sin-4Hz-ninety.avi",1
12,"1106-sin-37.5Hz-ninety.avi","zero","sin-zero-ep22.wav","Gamma",0,"ep","1117-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1106-sin-37.5Hz-ninety.avi","1105-sin-37.5Hz-ninety.avi",3
