trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1170-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth8.wav","Theta",0,"synth","1178-sin-4Hz-ninety.avi","1179-sin-4Hz-ninety.avi","1176-sin-4Hz-ninety.avi","1170-sin-4Hz-ninety.avi",4
2,"1153-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch11.wav","Gamma",180,"orch","1153-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi",1
3,"1148-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch23.wav","Gamma",180,"orch","1153-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi",2
4,"1123-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar6.wav","Gamma",90,"guitar","1135-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1130-sin-37.5Hz-ninety.avi",3
5,"1156-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch3.wav","Gamma",270,"orch","1147-sin-37.5Hz-ninety.avi","1153-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi",4
6,"1179-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth13.wav","Theta",180,"synth","1170-sin-4Hz-ninety.avi","1176-sin-4Hz-ninety.avi","1179-sin-4Hz-ninety.avi","1178-sin-4Hz-ninety.avi",3
7,"1176-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth10.wav","Theta",0,"synth","1176-sin-4Hz-ninety.avi","1178-sin-4Hz-ninety.avi","1179-sin-4Hz-ninety.avi","1170-sin-4Hz-ninety.avi",1
8,"1129-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar22.wav","Gamma",0,"guitar","1129-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1130-sin-37.5Hz-ninety.avi",1
9,"1130-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar17.wav","Gamma",90,"guitar","1135-sin-37.5Hz-ninety.avi","1130-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi",2
10,"1178-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth15.wav","Theta",180,"synth","1176-sin-4Hz-ninety.avi","1178-sin-4Hz-ninety.avi","1170-sin-4Hz-ninety.avi","1179-sin-4Hz-ninety.avi",2
11,"1135-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar21.wav","Gamma",0,"guitar","1123-sin-37.5Hz-ninety.avi","1130-sin-37.5Hz-ninety.avi","1135-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi",3
12,"1147-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch2.wav","Gamma",270,"orch","1153-sin-37.5Hz-ninety.avi","1156-sin-37.5Hz-ninety.avi","1147-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi",3
