trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1163-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep23.wav","Gamma",180,"ep","1168-sin-37.5Hz-ninety.avi","1158-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1149-sin-37.5Hz-ninety.avi",3
2,"1185-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar8.wav","Theta",0,"guitar","1186-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi","1185-sin-4Hz-ninety.avi",4
3,"1121-sin-37.5Hz-ninety.avi","zero","sin-zero-dar22.wav","Gamma",0,"dar","1130-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi",4
4,"1130-sin-37.5Hz-ninety.avi","zero","sin-zero-dar20.wav","Gamma",0,"dar","1123-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi","1130-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi",3
5,"1158-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep1.wav","Gamma",270,"ep","1158-sin-37.5Hz-ninety.avi","1149-sin-37.5Hz-ninety.avi","1168-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi",1
6,"1181-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar14.wav","Theta",180,"guitar","1172-sin-4Hz-ninety.avi","1181-sin-4Hz-ninety.avi","1186-sin-4Hz-ninety.avi","1185-sin-4Hz-ninety.avi",2
7,"1123-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar5.wav","Gamma",90,"dar","1130-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi",2
8,"1132-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar6.wav","Gamma",90,"dar","1123-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1130-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi",2
9,"1186-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar13.wav","Theta",180,"guitar","1181-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi","1185-sin-4Hz-ninety.avi","1186-sin-4Hz-ninety.avi",4
10,"1172-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar10.wav","Theta",0,"guitar","1181-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi","1185-sin-4Hz-ninety.avi","1186-sin-4Hz-ninety.avi",2
11,"1168-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep4.wav","Gamma",270,"ep","1168-sin-37.5Hz-ninety.avi","1149-sin-37.5Hz-ninety.avi","1158-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi",1
12,"1149-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep12.wav","Gamma",180,"ep","1158-sin-37.5Hz-ninety.avi","1163-sin-37.5Hz-ninety.avi","1168-sin-37.5Hz-ninety.avi","1149-sin-37.5Hz-ninety.avi",4
