trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1106-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic13.wav","Gamma",0,"acoustic","1104-sin-37.5Hz-ninety.avi","1106-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi",2
2,"1120-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic22.wav","Gamma",90,"acoustic","1106-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1104-sin-37.5Hz-ninety.avi",2
3,"1098-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic16.wav","Gamma",0,"acoustic","1106-sin-37.5Hz-ninety.avi","1104-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi",3
4,"1161-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar8.wav","Theta",180,"dar","1157-sin-4Hz-ninety.avi","1149-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1166-sin-4Hz-ninety.avi",3
5,"1157-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar2.wav","Theta",0,"dar","1161-sin-4Hz-ninety.avi","1157-sin-4Hz-ninety.avi","1149-sin-4Hz-ninety.avi","1166-sin-4Hz-ninety.avi",2
6,"1166-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar9.wav","Theta",180,"dar","1149-sin-4Hz-ninety.avi","1157-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1166-sin-4Hz-ninety.avi",4
7,"1136-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir23.wav","Gamma",270,"choir","1125-sin-37.5Hz-ninety.avi","1136-sin-37.5Hz-ninety.avi","1128-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi",2
8,"1149-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar1.wav","Theta",0,"dar","1157-sin-4Hz-ninety.avi","1161-sin-4Hz-ninety.avi","1166-sin-4Hz-ninety.avi","1149-sin-4Hz-ninety.avi",4
9,"1125-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir11.wav","Gamma",270,"choir","1128-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi","1136-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi",2
10,"1104-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic19.wav","Gamma",90,"acoustic","1106-sin-37.5Hz-ninety.avi","1120-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1104-sin-37.5Hz-ninety.avi",4
11,"1128-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir6.wav","Gamma",180,"choir","1136-sin-37.5Hz-ninety.avi","1128-sin-37.5Hz-ninety.avi","1134-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi",2
12,"1134-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir17.wav","Gamma",180,"choir","1134-sin-37.5Hz-ninety.avi","1128-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi","1136-sin-37.5Hz-ninety.avi",1
