trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1116-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic14.wav","Gamma",0,"acoustic","1117-sin-37.5Hz-ninety.avi","1116-sin-37.5Hz-ninety.avi","1105-sin-37.5Hz-ninety.avi","1119-sin-37.5Hz-ninety.avi",2
2,"1146-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar10.wav","Theta",180,"dar","1146-sin-4Hz-ninety.avi","1151-sin-4Hz-ninety.avi","1154-sin-4Hz-ninety.avi","1163-sin-4Hz-ninety.avi",1
3,"1122-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir12.wav","Gamma",270,"choir","1121-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi",3
4,"1163-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar4.wav","Theta",0,"dar","1151-sin-4Hz-ninety.avi","1146-sin-4Hz-ninety.avi","1154-sin-4Hz-ninety.avi","1163-sin-4Hz-ninety.avi",4
5,"1132-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir5.wav","Gamma",180,"choir","1123-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi",2
6,"1151-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar3.wav","Theta",0,"dar","1151-sin-4Hz-ninety.avi","1154-sin-4Hz-ninety.avi","1163-sin-4Hz-ninety.avi","1146-sin-4Hz-ninety.avi",1
7,"1154-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar7.wav","Theta",180,"dar","1151-sin-4Hz-ninety.avi","1146-sin-4Hz-ninety.avi","1154-sin-4Hz-ninety.avi","1163-sin-4Hz-ninety.avi",3
8,"1123-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir24.wav","Gamma",270,"choir","1132-sin-37.5Hz-ninety.avi","1122-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi",4
9,"1121-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir18.wav","Gamma",180,"choir","1122-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi",4
10,"1119-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic25.wav","Gamma",90,"acoustic","1105-sin-37.5Hz-ninety.avi","1119-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1116-sin-37.5Hz-ninety.avi",2
11,"1105-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic15.wav","Gamma",0,"acoustic","1116-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1105-sin-37.5Hz-ninety.avi","1119-sin-37.5Hz-ninety.avi",3
12,"1117-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic20.wav","Gamma",90,"acoustic","1119-sin-37.5Hz-ninety.avi","1105-sin-37.5Hz-ninety.avi","1117-sin-37.5Hz-ninety.avi","1116-sin-37.5Hz-ninety.avi",3
