trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1096-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann18.wav","Gamma",180,"yann","1079-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi","1075-sin-37.5Hz-ninety.avi","1081-sin-37.5Hz-ninety.avi",2
2,"1052-sin-37.5Hz-ninety.avi","zero","sin-zero-synth14.wav","Gamma",0,"synth","1054-sin-37.5Hz-ninety.avi","1068-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi",4
3,"1072-sin-37.5Hz-ninety.avi","zero","sin-zero-synth15.wav","Gamma",0,"synth","1052-sin-37.5Hz-ninety.avi","1054-sin-37.5Hz-ninety.avi","1068-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi",4
4,"1118-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic2.wav","Theta",0,"acoustic","1097-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi","1109-sin-4Hz-ninety.avi","1118-sin-4Hz-ninety.avi",4
5,"1075-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann12.wav","Gamma",270,"yann","1096-sin-37.5Hz-ninety.avi","1079-sin-37.5Hz-ninety.avi","1081-sin-37.5Hz-ninety.avi","1075-sin-37.5Hz-ninety.avi",4
6,"1081-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-yann23.wav","Gamma",270,"yann","1081-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi","1079-sin-37.5Hz-ninety.avi","1075-sin-37.5Hz-ninety.avi",1
7,"1054-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth22.wav","Gamma",90,"synth","1072-sin-37.5Hz-ninety.avi","1068-sin-37.5Hz-ninety.avi","1054-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi",3
8,"1079-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-yann6.wav","Gamma",180,"yann","1081-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi","1075-sin-37.5Hz-ninety.avi","1079-sin-37.5Hz-ninety.avi",4
9,"1112-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic8.wav","Theta",180,"acoustic","1097-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi","1118-sin-4Hz-ninety.avi","1109-sin-4Hz-ninety.avi",2
10,"1068-sin-37.5Hz-ninety.avi","ninety","sin-ninety-synth20.wav","Gamma",90,"synth","1054-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1068-sin-37.5Hz-ninety.avi","1052-sin-37.5Hz-ninety.avi",3
11,"1097-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-acoustic7.wav","Theta",180,"acoustic","1109-sin-4Hz-ninety.avi","1097-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi","1118-sin-4Hz-ninety.avi",2
12,"1109-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-acoustic4.wav","Theta",0,"acoustic","1109-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi","1097-sin-4Hz-ninety.avi","1118-sin-4Hz-ninety.avi",1
