trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1180-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep21.wav","Gamma",90,"ep","1188-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1175-sin-37.5Hz-ninety.avi",3
2,"1007-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar17.wav","Gamma",180,"guitar","1007-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1003-sin-37.5Hz-ninety.avi","1008-sin-37.5Hz-ninety.avi",1
3,"1188-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep22.wav","Gamma",90,"ep","1180-sin-37.5Hz-ninety.avi","1175-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi","1188-sin-37.5Hz-ninety.avi",4
4,"1028-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch9.wav","Theta",180,"orch","1028-sin-4Hz-ninety.avi","1039-sin-4Hz-ninety.avi","1036-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi",1
5,"1182-sin-37.5Hz-ninety.avi","zero","sin-zero-ep15.wav","Gamma",0,"ep","1188-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi","1180-sin-37.5Hz-ninety.avi","1175-sin-37.5Hz-ninety.avi",2
6,"1039-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch8.wav","Theta",180,"orch","1036-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi","1039-sin-4Hz-ninety.avi","1028-sin-4Hz-ninety.avi",3
7,"1175-sin-37.5Hz-ninety.avi","zero","sin-zero-ep13.wav","Gamma",0,"ep","1180-sin-37.5Hz-ninety.avi","1182-sin-37.5Hz-ninety.avi","1188-sin-37.5Hz-ninety.avi","1175-sin-37.5Hz-ninety.avi",4
8,"1047-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch3.wav","Theta",0,"orch","1036-sin-4Hz-ninety.avi","1039-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi","1028-sin-4Hz-ninety.avi",3
9,"1036-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch2.wav","Theta",0,"orch","1039-sin-4Hz-ninety.avi","1036-sin-4Hz-ninety.avi","1047-sin-4Hz-ninety.avi","1028-sin-4Hz-ninety.avi",2
10,"1008-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar18.wav","Gamma",180,"guitar","1008-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1003-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi",1
11,"1003-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar24.wav","Gamma",270,"guitar","1008-sin-37.5Hz-ninety.avi","1007-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1003-sin-37.5Hz-ninety.avi",4
12,"1004-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar23.wav","Gamma",270,"guitar","1007-sin-37.5Hz-ninety.avi","1004-sin-37.5Hz-ninety.avi","1003-sin-37.5Hz-ninety.avi","1008-sin-37.5Hz-ninety.avi",2
