trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1100-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch1.wav","Theta",180,"orch","1117-sin-4Hz-ninety.avi","1100-sin-4Hz-ninety.avi","1116-sin-4Hz-ninety.avi","1105-sin-4Hz-ninety.avi",2
2,"1094-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar22.wav","Gamma",180,"guitar","1096-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi","1094-sin-37.5Hz-ninety.avi",4
3,"1068-sin-37.5Hz-ninety.avi","zero","sin-zero-ep8.wav","Gamma",0,"ep","1061-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi","1068-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi",3
4,"1105-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-orch4.wav","Theta",180,"orch","1100-sin-4Hz-ninety.avi","1116-sin-4Hz-ninety.avi","1105-sin-4Hz-ninety.avi","1117-sin-4Hz-ninety.avi",3
5,"1096-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar18.wav","Gamma",270,"guitar","1080-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi","1094-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi",2
6,"1066-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep16.wav","Gamma",90,"ep","1061-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi","1068-sin-37.5Hz-ninety.avi",2
7,"1090-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-guitar17.wav","Gamma",270,"guitar","1090-sin-37.5Hz-ninety.avi","1094-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi",1
8,"1117-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch23.wav","Theta",0,"orch","1105-sin-4Hz-ninety.avi","1116-sin-4Hz-ninety.avi","1117-sin-4Hz-ninety.avi","1100-sin-4Hz-ninety.avi",3
9,"1080-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-guitar19.wav","Gamma",180,"guitar","1080-sin-37.5Hz-ninety.avi","1096-sin-37.5Hz-ninety.avi","1094-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi",1
10,"1116-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-orch24.wav","Theta",0,"orch","1105-sin-4Hz-ninety.avi","1117-sin-4Hz-ninety.avi","1116-sin-4Hz-ninety.avi","1100-sin-4Hz-ninety.avi",3
11,"1061-sin-37.5Hz-ninety.avi","zero","sin-zero-ep9.wav","Gamma",0,"ep","1061-sin-37.5Hz-ninety.avi","1068-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi",1
12,"1062-sin-37.5Hz-ninety.avi","ninety","sin-ninety-ep15.wav","Gamma",90,"ep","1068-sin-37.5Hz-ninety.avi","1062-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi","1061-sin-37.5Hz-ninety.avi",2
