trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1097-sin-37.5Hz-ninety.avi","zero","sin-zero-orch7.wav","Gamma",0,"orch","1111-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi","1112-sin-37.5Hz-ninety.avi","1119-sin-37.5Hz-ninety.avi",2
2,"1153-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann4.wav","Theta",180,"yann","1165-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1162-sin-4Hz-ninety.avi","1153-sin-4Hz-ninety.avi",4
3,"1125-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth19.wav","Gamma",180,"synth","1138-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi",2
4,"1133-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth21.wav","Gamma",180,"synth","1129-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi","1133-sin-37.5Hz-ninety.avi",4
5,"1162-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann3.wav","Theta",180,"yann","1162-sin-4Hz-ninety.avi","1165-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1153-sin-4Hz-ninety.avi",1
6,"1150-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann24.wav","Theta",0,"yann","1162-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi","1165-sin-4Hz-ninety.avi","1153-sin-4Hz-ninety.avi",2
7,"1111-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch16.wav","Gamma",90,"orch","1097-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi","1119-sin-37.5Hz-ninety.avi","1112-sin-37.5Hz-ninety.avi",2
8,"1138-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth18.wav","Gamma",270,"synth","1133-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi",3
9,"1129-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth17.wav","Gamma",270,"synth","1133-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi","1125-sin-37.5Hz-ninety.avi","1129-sin-37.5Hz-ninety.avi",4
10,"1165-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann11.wav","Theta",0,"yann","1162-sin-4Hz-ninety.avi","1153-sin-4Hz-ninety.avi","1165-sin-4Hz-ninety.avi","1150-sin-4Hz-ninety.avi",3
11,"1119-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch14.wav","Gamma",90,"orch","1119-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi","1112-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi",1
12,"1112-sin-37.5Hz-ninety.avi","zero","sin-zero-orch10.wav","Gamma",0,"orch","1119-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi","1112-sin-37.5Hz-ninety.avi","1097-sin-37.5Hz-ninety.avi",3
