trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1110-sin-37.5Hz-ninety.avi","zero","sin-zero-dar14.wav","Gamma",0,"dar","1100-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi",4
2,"1164-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar9.wav","Theta",180,"guitar","1162-sin-4Hz-ninety.avi","1165-sin-4Hz-ninety.avi","1164-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi",3
3,"1144-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep11.wav","Gamma",270,"ep","1123-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1124-sin-37.5Hz-ninety.avi",3
4,"1123-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep18.wav","Gamma",180,"ep","1123-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1124-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi",1
5,"1138-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-ep24.wav","Gamma",270,"ep","1123-sin-37.5Hz-ninety.avi","1124-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi",4
6,"1165-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-guitar8.wav","Theta",180,"guitar","1164-sin-4Hz-ninety.avi","1162-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi","1165-sin-4Hz-ninety.avi",4
7,"1162-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar1.wav","Theta",0,"guitar","1162-sin-4Hz-ninety.avi","1152-sin-4Hz-ninety.avi","1165-sin-4Hz-ninety.avi","1164-sin-4Hz-ninety.avi",1
8,"1124-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-ep6.wav","Gamma",180,"ep","1124-sin-37.5Hz-ninety.avi","1123-sin-37.5Hz-ninety.avi","1144-sin-37.5Hz-ninety.avi","1138-sin-37.5Hz-ninety.avi",1
9,"1152-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-guitar3.wav","Theta",0,"guitar","1152-sin-4Hz-ninety.avi","1165-sin-4Hz-ninety.avi","1164-sin-4Hz-ninety.avi","1162-sin-4Hz-ninety.avi",1
10,"1100-sin-37.5Hz-ninety.avi","zero","sin-zero-dar16.wav","Gamma",0,"dar","1111-sin-37.5Hz-ninety.avi","1100-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi",2
11,"1098-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar22.wav","Gamma",90,"dar","1111-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi","1100-sin-37.5Hz-ninety.avi","1098-sin-37.5Hz-ninety.avi",4
12,"1111-sin-37.5Hz-ninety.avi","ninety","sin-ninety-dar20.wav","Gamma",90,"dar","1098-sin-37.5Hz-ninety.avi","1110-sin-37.5Hz-ninety.avi","1111-sin-37.5Hz-ninety.avi","1100-sin-37.5Hz-ninety.avi",3
