trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1108-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar3.wav","Theta",0,"dar","1114-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi","1102-sin-4Hz-ninety.avi","1109-sin-4Hz-ninety.avi",2
2,"1066-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic16.wav","Gamma",0,"acoustic","1061-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi",2
3,"1070-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic19.wav","Gamma",90,"acoustic","1070-sin-37.5Hz-ninety.avi","1061-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi",1
4,"1102-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar10.wav","Theta",180,"dar","1114-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi","1102-sin-4Hz-ninety.avi","1109-sin-4Hz-ninety.avi",3
5,"1057-sin-37.5Hz-ninety.avi","zero","sin-zero-acoustic13.wav","Gamma",0,"acoustic","1061-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi",2
6,"1080-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir24.wav","Gamma",270,"choir","1081-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi","1073-sin-37.5Hz-ninety.avi",2
7,"1081-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir17.wav","Gamma",180,"choir","1080-sin-37.5Hz-ninety.avi","1081-sin-37.5Hz-ninety.avi","1073-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi",2
8,"1109-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-dar4.wav","Theta",0,"dar","1109-sin-4Hz-ninety.avi","1102-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi","1114-sin-4Hz-ninety.avi",1
9,"1061-sin-37.5Hz-ninety.avi","ninety","sin-ninety-acoustic20.wav","Gamma",90,"acoustic","1061-sin-37.5Hz-ninety.avi","1070-sin-37.5Hz-ninety.avi","1066-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi",1
10,"1114-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-dar9.wav","Theta",180,"dar","1114-sin-4Hz-ninety.avi","1102-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi","1109-sin-4Hz-ninety.avi",1
11,"1090-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-choir18.wav","Gamma",180,"choir","1080-sin-37.5Hz-ninety.avi","1081-sin-37.5Hz-ninety.avi","1073-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi",4
12,"1073-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-choir23.wav","Gamma",270,"choir","1080-sin-37.5Hz-ninety.avi","1073-sin-37.5Hz-ninety.avi","1081-sin-37.5Hz-ninety.avi","1090-sin-37.5Hz-ninety.avi",2
