trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1099-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann11.wav","Theta",0,"yann","1099-sin-4Hz-ninety.avi","1104-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi","1106-sin-4Hz-ninety.avi",1
2,"1084-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth6.wav","Gamma",270,"synth","1084-sin-37.5Hz-ninety.avi","1074-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi",1
3,"1059-sin-37.5Hz-ninety.avi","zero","sin-zero-orch10.wav","Gamma",0,"orch","1072-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi",3
4,"1072-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch13.wav","Gamma",90,"orch","1072-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi",1
5,"1085-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth22.wav","Gamma",180,"synth","1084-sin-37.5Hz-ninety.avi","1074-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi",3
6,"1080-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-synth21.wav","Gamma",180,"synth","1074-sin-37.5Hz-ninety.avi","1084-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi",4
7,"1106-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann2.wav","Theta",180,"yann","1106-sin-4Hz-ninety.avi","1104-sin-4Hz-ninety.avi","1099-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi",1
8,"1055-sin-37.5Hz-ninety.avi","ninety","sin-ninety-orch15.wav","Gamma",90,"orch","1072-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi","1055-sin-37.5Hz-ninety.avi",4
9,"1074-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-synth5.wav","Gamma",270,"synth","1074-sin-37.5Hz-ninety.avi","1080-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi","1084-sin-37.5Hz-ninety.avi",1
10,"1104-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-yann3.wav","Theta",180,"yann","1106-sin-4Hz-ninety.avi","1104-sin-4Hz-ninety.avi","1099-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi",2
11,"1112-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-yann12.wav","Theta",0,"yann","1099-sin-4Hz-ninety.avi","1106-sin-4Hz-ninety.avi","1104-sin-4Hz-ninety.avi","1112-sin-4Hz-ninety.avi",4
12,"1065-sin-37.5Hz-ninety.avi","zero","sin-zero-orch8.wav","Gamma",0,"orch","1055-sin-37.5Hz-ninety.avi","1072-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi","1065-sin-37.5Hz-ninety.avi",4
