trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1059-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar16.wav","Gamma",0,"guitar","1059-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi",1
2,"1084-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch6.wav","Gamma",180,"orch","1084-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi","1076-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi",1
3,"1076-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch23.wav","Gamma",270,"orch","1076-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi","1084-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi",1
4,"1057-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar20.wav","Gamma",90,"guitar","1057-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi",1
5,"1087-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-orch18.wav","Gamma",180,"orch","1085-sin-37.5Hz-ninety.avi","1076-sin-37.5Hz-ninety.avi","1084-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi",4
6,"1106-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth9.wav","Theta",180,"synth","1106-sin-4Hz-ninety.avi","1119-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi","1107-sin-4Hz-ninety.avi",1
7,"1119-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth4.wav","Theta",0,"synth","1108-sin-4Hz-ninety.avi","1106-sin-4Hz-ninety.avi","1107-sin-4Hz-ninety.avi","1119-sin-4Hz-ninety.avi",4
8,"1050-sin-37.5Hz-ninety.avi","zero","sin-zero-guitar15.wav","Gamma",0,"guitar","1050-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi","1057-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi",1
9,"1107-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-synth2.wav","Theta",0,"synth","1119-sin-4Hz-ninety.avi","1107-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi","1106-sin-4Hz-ninety.avi",2
10,"1085-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-orch12.wav","Gamma",270,"orch","1076-sin-37.5Hz-ninety.avi","1087-sin-37.5Hz-ninety.avi","1084-sin-37.5Hz-ninety.avi","1085-sin-37.5Hz-ninety.avi",4
11,"1108-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-synth8.wav","Theta",180,"synth","1107-sin-4Hz-ninety.avi","1119-sin-4Hz-ninety.avi","1106-sin-4Hz-ninety.avi","1108-sin-4Hz-ninety.avi",4
12,"1063-sin-37.5Hz-ninety.avi","ninety","sin-ninety-guitar19.wav","Gamma",90,"guitar","1057-sin-37.5Hz-ninety.avi","1050-sin-37.5Hz-ninety.avi","1063-sin-37.5Hz-ninety.avi","1059-sin-37.5Hz-ninety.avi",3
