trialnumber,moviename,soundfolder,soundname,frequency,soundphase,soundcat,movie1,movie2,movie3,movie4,correctresponse
1,"1173-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir10.wav","Theta",180,"choir","1184-sin-4Hz-ninety.avi","1176-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi","1173-sin-4Hz-ninety.avi",4
2,"1148-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic18.wav","Gamma",180,"acoustic","1146-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1162-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi",4
3,"1162-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic11.wav","Gamma",270,"acoustic","1146-sin-37.5Hz-ninety.avi","1162-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi",2
4,"1176-sin-4Hz-ninety.avi","oneeighty-4Hz","sin-oneeighty-4Hz-choir7.wav","Theta",180,"choir","1184-sin-4Hz-ninety.avi","1176-sin-4Hz-ninety.avi","1173-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi",2
5,"1121-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann20.wav","Gamma",90,"yann","1121-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi",1
6,"1126-sin-37.5Hz-ninety.avi","zero","sin-zero-yann13.wav","Gamma",0,"yann","1126-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi",1
7,"1146-sin-37.5Hz-ninety.avi","oneeighty","sin-oneeighty-acoustic5.wav","Gamma",180,"acoustic","1146-sin-37.5Hz-ninety.avi","1162-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi",1
8,"1184-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir3.wav","Theta",0,"choir","1173-sin-4Hz-ninety.avi","1176-sin-4Hz-ninety.avi","1184-sin-4Hz-ninety.avi","1172-sin-4Hz-ninety.avi",3
9,"1142-sin-37.5Hz-ninety.avi","zero","sin-zero-yann14.wav","Gamma",0,"yann","1142-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi","1121-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi",1
10,"1132-sin-37.5Hz-ninety.avi","ninety","sin-ninety-yann19.wav","Gamma",90,"yann","1121-sin-37.5Hz-ninety.avi","1126-sin-37.5Hz-ninety.avi","1142-sin-37.5Hz-ninety.avi","1132-sin-37.5Hz-ninety.avi",4
11,"1165-sin-37.5Hz-ninety.avi","twoseventy","sin-twoseventy-acoustic12.wav","Gamma",270,"acoustic","1146-sin-37.5Hz-ninety.avi","1162-sin-37.5Hz-ninety.avi","1148-sin-37.5Hz-ninety.avi","1165-sin-37.5Hz-ninety.avi",4
12,"1172-sin-4Hz-ninety.avi","zero-4Hz","sin-zero-4Hz-choir4.wav","Theta",0,"choir","1172-sin-4Hz-ninety.avi","1184-sin-4Hz-ninety.avi","1173-sin-4Hz-ninety.avi","1176-sin-4Hz-ninety.avi",1
